44501;Jared Cox;20/10/2005;02:16:34;Cegeka;fire ghost crash;6;OPEN
44502;Chastity Mayo;23/11/2015;06:55:55;Eurosys;automatically pique probably constantly was caves build;5;OPEN
44503;Marie England;02/01/2010;07:00:46;XCOMM;worn of on came it hot captain;8;IN PROGRESS
44504;Alissa Flowers;25/12/2015;07:38:21;PXL;came window this magnetic room hatch keys;1;IGNORE
44505;Christopher McClure;08/08/2004;13:02:12;Mobistart;monster open it hat constantly;9;CLOSED
44506;Melissa Richardson;25/07/2014;20:58:34;Yappa;is text;7;OPEN
44507;Kris Potts;19/11/2011;06:11:31;Mobistart;are;9;OPEN
44508;Norman Fischer;23/01/2016;18:02:48;Yappa;came;3;CLOSED
44509;Brett Mullen;04/07/2015;01:37:40;ACA-IT;lock sits plane I sofa;0;CLOSED
44510;Victoria Henderson;19/07/2005;23:54:59;XCOMM;of warp to have pique find monster;6;OPEN
44511;Doug Albert;07/11/2011;10:10:01;T-Network;code they books it;6;IGNORE
44512;Amanda Pacheco;11/01/2009;04:37:12;Mobistart;came always died worn dad;5;IN PROGRESS
44513;Gail Jefferson;01/11/2003;08:40:06;ACA-IT;enter sidekick of man headphones;9;IGNORE
44514;Mariah Snyder;07/07/2009;20:46:24;Telenet;;5;IN PROGRESS
44515;Jon Walton;17/01/2012;00:26:19;Mobistart;always in generated build warp;5;OPEN
44516;Timothy McGuire;01/08/2011;00:59:44;ACA-IT;sacrifice wrong hatch;8;OPEN
44517;Michael Robinson;06/01/2005;19:37:01;XCOMM;fire hot discovered;9;CLOSED
44518;Bobby Robinson;19/05/2006;07:35:41;Yappa;to;4;OPEN
44519;Mandy Thomas;19/01/2011;21:22:03;XCOMM;computer to are have ill sill;1;OPEN
44520;Don Knight;16/01/2010;02:53:48;Proximus;out as what;1;IGNORE
44521;Heath Morse;04/04/2013;00:19:13;Proximus;no have came hold hot;8;IN PROGRESS
44522;Barb Marsh;10/04/2013;00:38:39;Cegeka;list;10;IGNORE
44523;Paige Ramirez;13/05/2007;06:12:32;Mobistart;of;3;IN PROGRESS
44524;Monica Nelson;21/10/2005;12:25:31;Proximus;pique caves room;9;IN PROGRESS
44525;Sydney Cantrell;10/11/2003;02:04:25;T-Network;to numbers will many good on so;10;IGNORE
44526;Felicia Perez;22/10/2016;01:00:17;ACA-IT;should ending;0;CLOSED
44527;Kaitlyn Herrera;28/04/2003;21:24:57;Eurosys;web;2;IN PROGRESS
44528;David Cleveland;22/11/2013;22:45:35;Yappa;out people headphones lots my computer;0;OPEN
44529;Jim Ferrell;29/09/2002;23:26:21;Telenet;ship took lots are found are;7;CLOSED
44530;Randy Cochran;28/05/2001;11:46:51;Mobistart;demanded hatch they others it boon it;0;IN PROGRESS
44531;Harold Suarez;22/05/2016;09:29:22;Cegeka;;5;OPEN
44532;Trisha Simmons;22/07/2002;04:28:14;Proximus;so;7;IGNORE
44533;Richard Cline;25/09/2012;21:12:39;ACA-IT;warp;9;CLOSED
44534;Jacob Berger;25/02/2008;14:14:24;Yappa;ball good sits;6;IN PROGRESS
44535;Mickey Blankenship;12/01/2016;18:45:18;Yappa;speed island text no smoke;5;CLOSED
44536;Zachary Patton;08/04/2003;08:35:52;Eurosys;hatch lots trying have;5;CLOSED
44537;Gail Cervantes;01/06/2010;19:31:57;Cegeka;they of ending;2;CLOSED
44538;Charlene Wiggins;16/10/2009;06:47:13;Yappa;wicket ball have;1;OPEN
44539;Deborah Rojas;15/04/2000;08:22:55;Mobistart;about sidekick sacrifice days ball;4;IGNORE
44540;Jake Skinner;22/07/2009;19:55:13;PXL;;5;IGNORE
44541;Laken Meadows;31/07/2005;03:25:17;Telenet;they computer in;9;CLOSED
44542;Bobbie Ortega;17/09/2001;17:36:42;Yappa;on much the came discovered until;9;IN PROGRESS
44543;Mason Small;29/05/2016;01:37:12;Eurosys;constantly came pull to to smoke;10;OPEN
44544;Natasha Austin;21/01/2006;22:10:06;Cegeka;boon of are banging;8;OPEN
44545;Arthur Chang;13/08/2013;13:12:49;Mobistart;show in as to ending;5;IGNORE
44546;Sherry Harvey;14/04/2002;08:18:03;Telenet;;10;IN PROGRESS
44547;Brett Valenzuela;09/09/2005;08:49:55;PXL;generated computer when I worn;5;OPEN
