7001;Kristin Orr;01/02/2013;12:30:30;Telenet;badly sacrifice ship in;7;CLOSED
7002;Margaret Wiley;08/11/2013;21:24:19;Cegeka;to;9;OPEN
7003;Larry Harvey;31/12/2011;10:28:38;Eurosys;in trying end headphones;4;OPEN
7004;Barbara Rhodes;28/04/2004;17:17:27;PXL;it to room lots others we to;7;OPEN
7005;Laura McCoy;21/03/2012;17:20:18;Proximus;speed find of crash caves sits light;4;IGNORE
7006;Tabitha Wheeler;08/09/2006;03:19:50;Proximus;;8;IGNORE
7007;Max Kent;07/03/2010;16:30:51;Yappa;fire dreams;10;OPEN
7008;Josh Hayes;13/04/2016;06:21:50;Cegeka;;0;IN PROGRESS
7009;Ralph Bray;24/06/2005;16:13:28;Eurosys;fire library ghost throw;3;IGNORE
7010;Ken Sawyer;03/06/2002;00:13:50;T-Network;sofa;4;IGNORE
7011;Rachael Vasquez;15/11/2008;19:42:28;Telenet;so they discovered do;1;IGNORE
7012;Gabriel Buchanan;06/08/2015;07:11:01;ACA-IT;;9;IN PROGRESS
7013;Brooke Neal;30/08/2000;15:26:42;Proximus;what many trees through;0;OPEN
7014;Rebecca Acevedo;31/12/2013;13:54:11;XCOMM;island boon days;5;CLOSED
7015;Stanley Riddle;26/03/2011;08:26:44;Cegeka;;10;CLOSED
7016;Monica Palmer;13/08/2009;00:02:10;Mobistart;boon with books red days;7;IGNORE
7017;Dean Hogan;18/10/2011;01:38:22;Telenet;others build sofa;4;IGNORE
7018;Dylan Padilla;15/01/2015;22:50:41;T-Network;;8;OPEN
7019;Matthew Elliott;22/08/2000;14:53:56;Mobistart;in code window pique days;0;OPEN
7020;Jamie Moss;31/03/2004;14:53:17;Mobistart;it should find rabbit island;8;IGNORE
7021;Ruth Richmond;26/04/2011;11:24:07;Cegeka;others of lots sidekick speed plane rabbit;2;CLOSED
7022;Harry Boyle;20/06/2002;00:38:48;Eurosys;plane it lock badly;8;CLOSED
7023;Bethany Jefferson;05/05/2005;11:55:42;Cegeka;are throw should is when;4;IN PROGRESS
7024;Gary Odom;02/01/2008;00:51:52;Proximus;with lock;0;OPEN
7025;Cody McMahon;21/07/2014;11:13:05;Proximus;assert many of to crash or;0;OPEN
7026;Matt Monroe;29/08/2011;10:49:36;Yappa;television light others found;7;IN PROGRESS
7027;Tonya Knowles;02/12/2003;02:57:50;Eurosys;with always died;4;CLOSED
7028;Shaun Dotson;08/10/2003;22:54:54;XCOMM;;10;IGNORE
7029;Katrina Randolph;11/01/2012;11:25:57;Cegeka;pull where of something out;2;IN PROGRESS
7030;Stacey Houston;10/07/2013;14:09:08;T-Network;who leader;7;IN PROGRESS
7031;Sherry Fitzpatrick;28/06/2000;06:35:06;Mobistart;have white warp television;4;IGNORE
7032;Lawrence Ware;18/12/2002;05:19:12;Cegeka;others hid it plane dad hatch this;7;OPEN
7033;Norman Waller;20/07/2011;15:29:47;T-Network;;0;CLOSED
7034;Greg Ballard;08/10/2001;09:19:00;Telenet;lost is to;4;OPEN
7035;Katrina Ballard;27/07/2009;20:22:14;PXL;plane;8;CLOSED
7036;Gina Callahan;07/03/2006;18:04:10;Proximus;should it hold else room caves;10;IGNORE
7037;Tommy Huffman;14/06/2000;06:41:32;PXL;it;6;OPEN
7038;Kendra Thomas;14/03/2012;10:29:58;Telenet;generated television room demanded do;1;CLOSED
7039;Angie McDaniel;22/10/2007;13:57:24;Proximus;they;2;CLOSED
7040;Julie Wyatt;14/11/2012;02:35:39;ACA-IT;want hatch my should many of;1;CLOSED
7041;Gene Orr;10/10/2003;21:44:08;Yappa;lots trees;9;IN PROGRESS
7042;Larry Hughes;16/06/2016;10:06:56;Yappa;;3;CLOSED
7043;Harley Vinson;28/07/2009;08:44:00;T-Network;headphones asked magnetic so rescue;3;IN PROGRESS
7044;Rusty Bradford;12/03/2004;16:27:10;T-Network;of boon lots ends world days;3;CLOSED
7045;Ray Larsen;15/01/2002;06:00:44;Eurosys;from will;9;IGNORE
7046;Tammy Gamble;25/05/2009;08:33:04;XCOMM;out to keys sill;3;IN PROGRESS
7047;Nina Armstrong;06/09/2001;14:19:01;Telenet;is will;8;OPEN
7048;Miranda Bird;16/01/2001;10:02:39;Yappa;lost ship;6;CLOSED
7049;Cathy Cooke;06/08/2004;02:00:20;Eurosys;constantly good;10;IGNORE
7050;Holly Wood;14/06/2015;03:41:52;Proximus;;8;IN PROGRESS
7051;Gregory Hill;09/11/2011;02:39:30;Telenet;on leader;10;CLOSED
7052;Tyler Obrien;11/07/2004;04:50:29;Telenet;many found to list;10;IN PROGRESS
7053;Carla Bender;23/07/2016;04:41:23;Cegeka;;4;CLOSED
7054;Seth Salazar;13/09/2013;09:12:54;XCOMM;;10;OPEN
7055;Jackie David;06/03/2009;17:52:30;Eurosys;write ends found write;0;CLOSED
7056;Hope Singleton;23/08/2012;14:40:10;Telenet;they banging it code headphones;8;OPEN
7057;Erin Cash;12/11/2010;14:29:38;Eurosys;red;8;OPEN
7058;Destiny Gregory;27/10/2009;00:48:11;Proximus;moved what where wicket;10;IN PROGRESS
7059;Isaac Booker;23/04/2001;19:23:45;PXL;my sacrifice man;2;CLOSED
7060;Darren Snyder;06/10/2012;02:04:22;Yappa;it's;3;OPEN
7061;Elizabeth Greer;17/05/2002;01:11:36;Proximus;;2;OPEN
7062;Rose Carter;14/09/2016;18:53:03;XCOMM;through;5;CLOSED
7063;Joey Stafford;27/10/2014;11:36:38;ACA-IT;pull died suspense hid cold throw something;9;IGNORE
7064;Wesley Boyer;09/12/2016;18:56:39;T-Network;light worn as magnetic they moved who;3;IN PROGRESS
7065;Robbie Bass;03/06/2013;01:50:17;Proximus;captain;7;CLOSED
7066;Douglas Gentry;15/10/2004;08:54:37;Telenet;as will island window is my it;8;CLOSED
7067;Lindsay Sheppard;16/08/2008;09:52:12;PXL;world of do sits out;4;CLOSED
7068;Kayla Franklin;06/09/2008;14:43:01;Telenet;;0;IGNORE
7069;Misty Gutierrez;25/07/2005;21:49:34;Telenet;is rabbit;4;CLOSED
7070;Mark Kramer;25/09/2001;21:49:35;PXL;;8;IN PROGRESS
7071;Alice George;26/04/2002;21:49:47;Eurosys;library ship ill always;10;CLOSED
7072;Ronald Mays;18/10/2008;01:17:23;Proximus;;4;IGNORE
7073;Marion McCarthy;20/02/2002;00:41:30;Proximus;died;7;IN PROGRESS
7074;Rocky Puckett;28/08/2007;09:44:36;T-Network;crash dad words no;10;IN PROGRESS
7075;Summer Rowe;02/04/2014;22:48:34;Proximus;it came my fire;10;OPEN
7076;Tony McCoy;22/07/2012;13:52:07;Proximus;leader fire are words;1;IN PROGRESS
7077;Kendra Duffy;22/04/2011;17:41:27;Yappa;on ends what so fire waited books;8;IGNORE
7078;Mason Dawson;24/06/2009;13:32:04;Proximus;hold are;5;IN PROGRESS
7079;Bryan Nichols;30/12/2002;21:13:23;Yappa;the it of this shepherd discovered no;2;OPEN
7080;Whitney Mills;26/08/2000;00:48:49;Eurosys;on assert end worn when computer;0;CLOSED
7081;Harry Brewer;24/06/2011;11:16:33;XCOMM;or found with room what boon this;3;CLOSED
7082;Ruth Potter;04/04/2003;15:34:27;ACA-IT;as open no something;3;IGNORE
7083;Annette Strickland;14/08/2009;21:39:26;XCOMM;;3;CLOSED
7084;Baby Sellers;18/06/2007;00:25:56;T-Network;cold assert do words when it;6;IGNORE
7085;Cynthia Cooley;09/01/2013;12:19:48;Eurosys;else badly leader ghost red caves;5;CLOSED
7086;Penny Wallace;01/11/2010;21:53:15;Telenet;we to pull came good out;6;OPEN
7087;Andy Singleton;29/05/2004;16:34:28;Eurosys;or ends what always lost we when;0;IGNORE
7088;Rhonda Lucas;28/02/2010;15:15:31;ACA-IT;to demanded of a;9;IGNORE
7089;Devin Humphrey;26/05/2015;15:25:08;Telenet;;4;IN PROGRESS
