9501;Max Campbell;06/05/2011;12:30:34;Proximus;asked;3;OPEN
9502;Wesley Davis;05/11/2015;00:26:30;ACA-IT;pull banging;0;IGNORE
9503;Darrell Greer;05/09/2016;00:23:35;T-Network;have are;2;OPEN
9504;Molly May;23/05/2001;06:37:14;Eurosys;are ball sacrifice hat crash;10;CLOSED
9505;Rita Knight;08/10/2011;11:49:09;Mobistart;;3;CLOSED
9506;Regina Ross;10/01/2014;11:02:44;Telenet;;6;IGNORE
9507;Clayton Kramer;07/05/2004;06:12:54;PXL;hot ends will ghost sits;10;CLOSED
9508;Kyle Oconnor;17/02/2011;23:47:16;XCOMM;leader a or worn computer window world;4;IN PROGRESS
9509;Janet Harvey;12/04/2003;05:13:56;ACA-IT;;3;CLOSED
9510;Kaylee Lyons;12/05/2006;13:18:10;ACA-IT;ill library much;8;IGNORE
9511;Corey Fleming;12/02/2007;06:40:24;ACA-IT;to;6;IN PROGRESS
9512;Eugene Robles;18/07/2002;18:33:54;ACA-IT;;8;IN PROGRESS
9513;Tabitha Santana;19/09/2008;04:55:14;XCOMM;banging of is suspense I;1;OPEN
9514;Ron Bauer;02/12/2006;19:52:55;Yappa;assert caves hid computer wicket of it;1;OPEN
9515;Chad Contreras;22/12/2007;11:05:35;PXL;banging lost;3;IN PROGRESS
9516;Tiffany Sampson;05/03/2014;14:18:51;Cegeka;what wicket leader world;7;IGNORE
9517;Katherine Everett;13/10/2011;04:59:38;T-Network;write in show;5;OPEN
9518;Anthony Matthews;16/02/2016;07:12:35;Yappa;;1;IN PROGRESS
9519;Mandy Morton;01/07/2001;08:04:08;Telenet;caves shepherd sacrifice while discovered;1;IN PROGRESS
9520;Tom Burt;26/10/2001;07:34:39;Eurosys;ending build monster island;5;OPEN
9521;Tom Whitehead;10/12/2009;00:13:43;ACA-IT;show red pique visions or;3;CLOSED
9522;Johnathan Floyd;26/02/2005;20:07:46;Mobistart;room;1;OPEN
9523;Ed Holden;07/02/2003;03:15:34;XCOMM;;5;IN PROGRESS
9524;Lori Boyer;16/09/2015;20:04:46;Mobistart;from was wicket smoke worn ghost;8;IGNORE
9525;Myron Wheeler;19/12/2015;00:20:08;Cegeka;crash white in;7;CLOSED
9526;Jonathon Suarez;26/05/2010;01:10:13;Proximus;words others trees in sill;0;IGNORE
9527;Clarence Powell;07/07/2013;00:39:55;Telenet;words banging computer;2;IN PROGRESS
9528;Jenna Barr;14/05/2000;07:54:19;Proximus;to lock to days warp;2;OPEN
9529;Eric Juarez;11/04/2000;11:03:48;T-Network;write out else;1;CLOSED
9530;Mark McIntosh;10/03/2011;17:43:49;PXL;ends;10;CLOSED
9531;Felicia Head;28/11/2015;20:02:39;Mobistart;room;6;CLOSED
9532;Nicholas Griffith;12/11/2002;15:04:38;Mobistart;island badly;5;OPEN
9533;Cynthia Vinson;05/02/2002;22:28:26;XCOMM;while took;3;OPEN
9534;Scott Lawrence;20/03/2016;05:36:42;Yappa;;9;CLOSED
9535;Tommy Shelton;24/10/2000;02:58:32;Eurosys;sidekick lock web library sofa;0;IN PROGRESS
9536;Sandy Serrano;11/04/2003;15:52:00;ACA-IT;was sill automatically found interest on;0;IGNORE
