12001;Sara Herman;12/09/2013;19:40:37;Eurosys;sits build hatch of people it do;9;IGNORE
12002;Robbie Parsons;25/04/2001;15:46:39;ACA-IT;it sacrifice;3;CLOSED
12003;Cassandra English;01/02/2014;18:55:43;Mobistart;words want;5;OPEN
12004;Patrick McLaughlin;29/05/2008;17:13:09;Yappa;;6;IGNORE
12005;Sandy Avila;16/10/2016;20:32:37;Mobistart;to;6;OPEN
12006;Samuel Jenkins;12/01/2001;09:08:05;PXL;handled throw out;6;CLOSED
12007;Glenn Buck;26/07/2004;23:14:07;ACA-IT;;0;IN PROGRESS
12008;Austin Camacho;21/10/2004;13:24:39;Cegeka;moved shepherd build where;1;OPEN
12009;Patrick McKenzie;03/05/2015;17:21:19;Eurosys;room of suspense;8;OPEN
12010;Levi Merrill;04/08/2013;11:07:55;Telenet;I as hid have;0;OPEN
12011;Travis George;08/07/2016;01:39:44;T-Network;always web leader keys hat came;2;IN PROGRESS
12012;Justin James;06/08/2004;00:10:47;Eurosys;moved ball this pique rabbit;4;OPEN
12013;Raymond Jones;04/07/2006;14:27:42;T-Network;;5;CLOSED
12014;Jim Vance;10/07/2004;13:08:45;ACA-IT;window in this trees are suspense sidekick;0;IGNORE
12015;Heather Callahan;27/10/2002;02:29:36;Cegeka;banging open much magnetic light smoke trees;4;IGNORE
12016;Patty Bartlett;03/05/2015;12:21:09;Telenet;secretly computer is keys constantly;8;IN PROGRESS
12017;Andy Miranda;25/11/2001;23:05:16;Proximus;handled my through automatically room room;7;IGNORE
12018;Matthew Anthony;27/08/2016;08:48:58;Proximus;else days ending build;3;IGNORE
12019;Blake Francis;16/10/2014;12:33:12;ACA-IT;something list plane island badly text;10;IN PROGRESS
12020;Brady Estes;27/01/2011;15:18:24;Mobistart;people hot;2;IGNORE
12021;Jacob Lester;29/06/2014;21:16:32;Yappa;as when my;8;IN PROGRESS
12022;Patty Mann;13/08/2003;05:42:52;ACA-IT;sidekick code island it;0;IGNORE
12023;Shannon Dominguez;14/08/2012;03:13:04;Eurosys;of;6;IN PROGRESS
12024;Justin Moreno;30/04/2007;07:30:16;PXL;;8;IGNORE
12025;Fred Hoffman;02/11/2005;09:35:40;Yappa;have always;9;OPEN
12026;Shannon Rosario;13/06/2015;22:08:31;Proximus;sits demanded it's of smoke something;9;IGNORE
12027;Judy Butler;30/11/2012;21:11:05;XCOMM;secretly or maybe sidekick else others came;3;CLOSED
12028;Logan Justice;14/05/2002;18:57:15;ACA-IT;people;9;CLOSED
12029;Gina Goodwin;15/07/2016;07:27:41;Cegeka;warp about magnetic rabbit television people probably;4;OPEN
12030;Mickey Riddle;18/01/2013;21:19:52;T-Network;enter sidekick are should headphones list;9;IN PROGRESS
12031;Megan Hurst;14/12/2002;08:57:16;Telenet;wicket came from people;3;CLOSED
12032;Marie Jensen;02/01/2004;16:00:34;Proximus;fire light this television I asked;3;OPEN
12033;Trey Ayers;13/01/2013;05:36:53;ACA-IT;when to;5;IN PROGRESS
12034;Jodi Vazquez;03/04/2013;13:57:07;Telenet;they do;4;CLOSED
12035;Joshua Pearson;03/09/2013;03:18:02;T-Network;constantly was speed hold;5;IGNORE
12036;Debbie Fisher;09/06/2006;06:11:59;Cegeka;headphones else should wicket it;4;OPEN
12037;Alex McKay;22/04/2007;19:33:07;XCOMM;;1;IN PROGRESS
12038;Darrell Rowland;21/11/2008;17:27:08;Eurosys;wicket find it enter so interest with;4;IGNORE
12039;Ron Wright;17/12/2003;12:23:55;Mobistart;red ending we lots on it's window;1;IN PROGRESS
12040;Loretta Conley;15/01/2001;22:09:29;PXL;rabbit room is lock keys;0;IN PROGRESS
12041;Paula Bowers;27/05/2005;18:07:34;Mobistart;find;8;CLOSED
12042;Chasity Frank;22/09/2007;04:53:16;Proximus;;8;OPEN
12043;Dana Valenzuela;04/10/2012;06:08:22;Proximus;through where;9;OPEN
12044;Andrew Norris;04/08/2012;20:53:29;Cegeka;shepherd is worn interest;2;OPEN
12045;Clayton Burns;08/10/2016;13:17:49;Yappa;have list who magnetic suspense until;1;CLOSED
12046;Norma Combs;03/05/2006;15:45:39;T-Network;hatch code it's to;9;CLOSED
12047;Heidi Jacobson;14/02/2000;05:57:03;Telenet;ending many write list constantly it's;4;IGNORE
12048;Johnathan Mann;01/06/2010;02:32:18;Cegeka;find rescue red assert;9;OPEN
12049;Duane Carey;30/05/2014;07:16:29;XCOMM;good sofa should this list text have;6;OPEN
12050;Betty McLaughlin;07/10/2007;23:57:47;Telenet;else;4;IN PROGRESS
12051;Bruce Trevino;13/05/2009;13:40:58;ACA-IT;do suspense find interest always found to;5;IGNORE
12052;Phillip Bender;04/01/2011;18:51:20;T-Network;;0;IGNORE
12053;Connie Cameron;06/04/2013;14:18:49;XCOMM;when moved sill enter white others dreams;2;OPEN
12054;Sherry Strickland;02/11/2007;01:25:31;ACA-IT;;9;OPEN
12055;William Perez;17/11/2010;09:32:36;PXL;asked a sacrifice days sill was;10;IN PROGRESS
12056;Francis McGee;21/02/2010;10:07:38;ACA-IT;was library keys;5;CLOSED
12057;Nathan Marsh;13/04/2006;10:05:26;Yappa;else of good are enter;8;IGNORE
12058;Aaron Kirk;03/09/2012;13:42:26;Mobistart;;0;CLOSED
12059;Nathan Cooley;13/10/2016;12:30:49;T-Network;we on was;0;OPEN
12060;Christine Blake;04/10/2013;17:11:16;XCOMM;will want;9;IGNORE
12061;Dustin McDaniel;21/02/2000;23:39:31;Cegeka;captain no find suspense of with it;8;OPEN
12062;Norma Castaneda;10/10/2015;15:30:52;Proximus;sits found probably room headphones;9;CLOSED
12063;Brittany Cain;14/10/2009;11:12:53;Yappa;to light books keys worn with monster;2;CLOSED
12064;Morgan Lancaster;30/07/2014;05:07:54;Eurosys;sofa find light hold sits window;4;CLOSED
12065;Dylan Blackwell;20/09/2010;13:56:59;Telenet;came or maybe man out pull computer in;7;IGNORE
12066;Allen Brennan;27/08/2002;22:21:06;Mobistart;we television until;7;CLOSED
12067;Melinda McIntosh;20/03/2013;18:19:37;Telenet;television warp library much words else sacrifice;3;CLOSED
12068;Victor Burks;15/09/2005;10:05:47;Yappa;it;10;IN PROGRESS
12069;Darla Livingston;04/10/2016;18:54:22;Mobistart;always rabbit island they room;6;OPEN
12070;Madison Weber;09/05/2016;12:14:04;Telenet;to trees will else sofa white;3;CLOSED
12071;Josh Franco;17/02/2003;09:40:23;Yappa;visions;5;IGNORE
12072;Martha Jarvis;01/10/2010;00:49:26;XCOMM;dreams;3;CLOSED
12073;Stanley Parsons;15/06/2016;03:46:20;T-Network;interest;9;OPEN
12074;Howard Williamson;06/05/2013;14:15:46;Eurosys;find;1;OPEN
12075;Louis Mullen;20/07/2007;01:37:32;Yappa;as leader demanded words light in end;2;OPEN
12076;Randall Roy;01/11/2001;23:51:26;Mobistart;it trees;3;IGNORE
12077;Faith Love;14/08/2013;15:01:34;Telenet;plane in lock;9;OPEN
12078;Jade Copeland;07/10/2008;23:34:43;Proximus;computer generated;0;CLOSED
12079;Stacey Sparks;28/10/2007;01:59:17;ACA-IT;numbers sill always no while;4;OPEN
12080;Lawrence McDowell;27/09/2006;13:55:28;Mobistart;want or maybe is is found probably what;10;IGNORE
12081;Johnny Heath;01/09/2012;03:28:53;PXL;crash monster had they;4;IGNORE
12082;Wyatt Hubbard;27/06/2004;02:58:20;Telenet;in;8;IGNORE
12083;Darrell Kelley;20/02/2013;09:54:45;XCOMM;;3;CLOSED
12084;Melanie Sherman;07/12/2003;22:40:50;Mobistart;man while worn;1;IGNORE
12085;Rocky Trujillo;23/03/2012;23:28:48;Cegeka;island is on;5;IN PROGRESS
12086;Joyce Mueller;14/05/2004;04:51:24;Mobistart;worn who was;4;IGNORE
12087;Gregory Battle;07/06/2006;02:09:15;Mobistart;found fire the have constantly sacrifice books;6;OPEN
12088;Ken Holden;29/10/2000;22:26:11;XCOMM;computer words;6;IGNORE
12089;Randall Guthrie;27/11/2009;03:57:21;PXL;room should sill died;1;OPEN
12090;Francis Benton;19/11/2014;07:23:25;Eurosys;;7;CLOSED
12091;Ronnie Yang;22/05/2008;07:57:46;T-Network;keys trying white interest of;7;CLOSED
12092;Brian Albert;30/04/2005;16:47:05;Yappa;room hold in ending;2;IN PROGRESS
12093;Alicia Dickerson;09/10/2014;03:09:02;Cegeka;is with what while demanded;1;IN PROGRESS
12094;Tonya Parks;07/09/2003;15:57:56;Cegeka;badly it red sofa or maybe warp are;4;OPEN
12095;Jennifer Cantu;27/09/2001;09:24:03;Cegeka;headphones days my do;1;OPEN
12096;Dennis Morse;18/06/2009;07:37:22;PXL;they was sofa my came found;9;OPEN
12097;Mason Case;17/08/2016;08:43:33;PXL;speed a pique leader days show much;10;OPEN
12098;Janet Holland;15/08/2011;10:27:49;Yappa;demanded world people end;9;IN PROGRESS
12099;Deborah Franks;23/07/2004;13:15:19;Proximus;keys this came good was;1;IGNORE
12100;Brandi Roach;13/12/2012;13:28:39;Telenet;;9;OPEN
12101;Chad Leon;23/12/2011;21:18:51;Yappa;it hat;2;IGNORE
12102;Donnie Burt;11/01/2007;09:40:19;Cegeka;;8;CLOSED
12103;Jeffery Thomas;23/03/2007;09:50:40;Eurosys;trees something smoke;10;OPEN
