40501;Barbara Hogan;12/12/2015;01:56:52;Mobistart;worn in trees of smoke;5;CLOSED
40502;Loretta Burgess;17/12/2007;21:24:07;ACA-IT;crash from;9;IN PROGRESS
40503;Chasity Roberson;18/11/2010;10:29:19;Proximus;came monster room;4;CLOSED
40504;Ronnie Ball;08/07/2012;04:30:07;Proximus;days my;2;OPEN
40505;Billy Jefferson;29/08/2003;20:48:43;XCOMM;monster moved it computer pique it's;3;CLOSED
40506;Evelyn Lyons;18/12/2000;20:09:18;Telenet;;5;IN PROGRESS
40507;Andrew Barlow;03/03/2011;23:57:01;Eurosys;always hatch secretly hat;10;OPEN
40508;Ann Cobb;20/01/2009;09:18:37;Proximus;where lost with or do;10;IGNORE
40509;David Bryant;17/11/2006;09:15:21;ACA-IT;;1;OPEN
40510;Ted Heath;27/04/2008;13:58:23;XCOMM;asked sacrifice magnetic or web television;0;IN PROGRESS
40511;Mariah Stevens;08/03/2016;18:02:50;Eurosys;many hatch white discovered rabbit on until;2;CLOSED
40512;Brianna Lyons;16/05/2008;02:18:58;Cegeka;constantly boon have;3;OPEN
40513;Jimmy Lewis;25/03/2006;09:38:18;Eurosys;ship while monster constantly the;6;IGNORE
40514;Mandy Small;12/03/2014;09:19:51;ACA-IT;lost throw;5;IN PROGRESS
40515;Ryan Blankenship;23/02/2013;04:53:23;Cegeka;;5;CLOSED
40516;Rodney Lang;04/02/2008;07:43:19;Cegeka;lock what or do write end;1;CLOSED
40517;Bob Hamilton;27/04/2008;16:08:46;ACA-IT;cold constantly when man until so;10;CLOSED
40518;Tracie Hayden;17/08/2012;19:06:03;Eurosys;it find shepherd through;10;IN PROGRESS
40519;Richard Reese;05/03/2007;16:40:25;PXL;headphones assert end or days others;4;CLOSED
40520;Loretta Valencia;04/07/2004;02:39:27;Yappa;books lock headphones to;5;CLOSED
40521;Jessie Robinson;29/07/2005;17:31:15;PXL;window automatically generated probably secretly assert;10;IN PROGRESS
40522;William Salas;01/03/2003;09:59:11;Cegeka;hot to automatically others throw through;7;IGNORE
40523;Emily Everett;29/01/2010;07:51:59;Mobistart;it do hatch else shepherd;7;IGNORE
40524;Eric Washington;04/12/2011;00:35:44;Mobistart;out or wrong assert what;1;OPEN
40525;Tommy Ashley;15/10/2015;02:13:01;Mobistart;constantly;10;IGNORE
40526;Albert Martinez;25/06/2015;12:04:55;Cegeka;worn crash the it computer sill had;7;CLOSED
40527;Leslie Cash;21/12/2008;21:31:28;Proximus;to do is else plane;0;IN PROGRESS
40528;Jeffrey Mueller;21/06/2006;23:31:01;ACA-IT;red have worn should ball people;10;CLOSED
40529;Roy Owen;11/07/2008;03:38:41;Yappa;end;9;IN PROGRESS
40530;Clara Marks;22/02/2008;10:27:46;ACA-IT;show assert to many want to window;9;IGNORE
40531;Harold Bauer;11/09/2010;13:28:22;ACA-IT;generated moved;3;IGNORE
40532;Charlotte Manning;14/08/2011;19:51:06;Yappa;a found computer library;9;OPEN
40533;Peggy Merritt;07/09/2004;17:37:54;Mobistart;build sits monster is wicket;5;OPEN
40534;Glen Acevedo;30/10/2010;12:19:02;ACA-IT;enter hat;7;IN PROGRESS
