24001;Stacy Hooper;12/10/2003;04:44:18;PXL;sofa badly wicket good;1;OPEN
24002;Timmy Branch;11/06/2015;03:59:56;XCOMM;they dad end I;8;IGNORE
24003;Andy Richards;02/05/2008;08:40:33;Mobistart;about they wrong;3;CLOSED
24004;Molly Faulkner;18/07/2003;17:08:30;PXL;automatically my on shepherd generated captain people;5;CLOSED
24005;Jake Todd;01/04/2000;09:23:46;Yappa;open interest;2;CLOSED
24006;Rodney England;12/01/2007;05:48:03;ACA-IT;;2;CLOSED
24007;Cynthia Stephenson;16/11/2014;06:44:40;Yappa;end;7;IN PROGRESS
24008;Jasmine Hendricks;26/11/2002;16:06:10;Yappa;or computer trying others automatically;2;CLOSED
24009;Jodi Boyer;10/02/2010;17:31:43;Proximus;where we world;3;IGNORE
24010;Lynn Buchanan;17/04/2002;21:47:40;PXL;always on they;4;IGNORE
24011;Catherine Phelps;19/03/2014;14:43:55;ACA-IT;cold in sidekick plane visions;9;IGNORE
24012;Donald Castillo;05/05/2011;05:18:16;Yappa;room it handled automatically;10;OPEN
24013;Carol Banks;30/04/2016;01:03:25;Eurosys;white worn hatch;4;CLOSED
24014;Heath Lloyd;16/08/2006;11:06:01;Cegeka;to smoke was;9;IGNORE
24015;Deborah Morgan;07/05/2005;10:50:04;XCOMM;it others came island;9;IGNORE
24016;Abigail Bell;11/11/2006;11:59:35;T-Network;fire interest;9;CLOSED
24017;Jon Rasmussen;21/05/2005;05:57:13;ACA-IT;until hot asked should;5;OPEN
24018;Seth Burch;21/09/2001;20:37:32;Cegeka;are;1;IN PROGRESS
24019;Darrell Christian;14/10/2014;23:09:10;PXL;my list room television lock is probably;9;OPEN
24020;Curtis Howard;01/09/2016;13:10:56;PXL;had;1;IN PROGRESS
24021;Wesley Marks;11/10/2006;12:48:39;T-Network;found what on;6;IGNORE
24022;Gina Matthews;18/04/2008;02:10:07;Yappa;throw was ship came;5;IN PROGRESS
24023;Allison Cline;27/11/2010;21:11:53;Eurosys;headphones it's came;10;IN PROGRESS
24024;Courtney Colon;03/07/2003;04:47:48;Yappa;library;9;OPEN
24025;Sara Hampton;20/03/2013;06:48:38;Mobistart;will keys is captain badly captain;5;CLOSED
24026;Holly Graves;10/04/2007;07:27:59;Yappa;visions do;5;OPEN
24027;Tyler Mercer;17/02/2015;00:49:47;XCOMM;discovered to build people moved no;6;IGNORE
24028;Dalton Simmons;25/11/2006;10:19:56;PXL;list in hold are much;8;IGNORE
24029;Sara Bentley;16/10/2004;15:34:19;Yappa;out we so;8;CLOSED
24030;Peggy McCarthy;05/04/2004;20:49:48;Mobistart;want enter from;6;IGNORE
24031;Cynthia Wilcox;05/06/2008;22:11:16;Proximus;pull keys pull library;2;OPEN
24032;Duane Ashley;14/08/2016;13:35:45;Telenet;fire hid this was when sits books;9;CLOSED
24033;Pamela Wiggins;14/05/2001;09:21:04;T-Network;;10;OPEN
24034;Molly Wolfe;19/04/2008;09:59:35;Eurosys;do world found;4;IN PROGRESS
24035;Ellen Justice;15/11/2007;18:29:06;Yappa;island on;10;IN PROGRESS
24036;Rochelle Cain;25/01/2006;13:48:03;Cegeka;demanded sacrifice took with rescue;6;IN PROGRESS
24037;Andrea Flowers;22/01/2012;15:08:27;Cegeka;badly white this;6;OPEN
24038;Travis Livingston;25/02/2014;17:57:39;Telenet;wrong where;2;IGNORE
24039;Baby Stark;02/09/2011;15:28:38;Proximus;will;6;IN PROGRESS
