2001;Elizabeth Harmon;21/04/2012;21:19:57;Mobistart;through handled light came web write enter;8;IN PROGRESS
2002;Dixie Weaver;13/06/2009;13:03:23;Mobistart;speed list handled plane it's island books;6;CLOSED
2003;Jessica Daniels;09/09/2013;11:11:29;T-Network;computer they people in they television show;2;IN PROGRESS
2004;Ernest Kinney;07/01/2010;11:17:21;T-Network;days is was my;9;OPEN
2005;Toni Bright;12/06/2015;03:16:23;Yappa;probably show people magnetic rescue sits;4;IN PROGRESS
2006;Seth Yates;10/02/2014;11:55:57;Telenet;sill to island computer we;7;IGNORE
2007;Doug Gomez;06/07/2010;20:13:55;PXL;sidekick it world crash;1;IGNORE
2008;Rose Hull;12/05/2009;11:00:34;Yappa;sofa or maybe are;0;IGNORE
2009;Heather Zamora;15/11/2002;14:53:51;ACA-IT;worn smoke is;5;OPEN
2010;Katie Chang;20/05/2012;01:36:17;XCOMM;died should;0;CLOSED
2011;Audrey Le;19/11/2003;14:32:16;T-Network;will waited build;8;IGNORE
2012;Shaun Hood;27/07/2013;07:29:17;XCOMM;a;2;OPEN
2013;Joyce McKnight;23/06/2001;20:43:20;Eurosys;as days or maybe of lots from;0;IGNORE
2014;Carolyn Acosta;10/03/2001;19:08:09;Telenet;it of island leader;5;IN PROGRESS
2015;Larry Frazier;18/03/2008;03:38:01;Cegeka;so hid on no;10;IGNORE
2016;Mandy Blair;30/07/2001;09:21:41;T-Network;waited always to;4;OPEN
2017;Eddie Hale;16/04/2015;13:36:52;Telenet;of the;1;IN PROGRESS
2018;Megan Dudley;04/08/2001;08:33:42;Eurosys;ill wicket is no ends;5;IGNORE
2019;Mike Curtis;04/01/2009;05:16:17;Eurosys;of web enter;0;IN PROGRESS
2020;Roxanne Schmidt;15/08/2003;18:56:10;Eurosys;I it find good it are;9;IN PROGRESS
2021;Clint Jackson;29/05/2008;03:11:09;XCOMM;demanded sits badly to island room suspense;8;IN PROGRESS
2022;Jake Pickett;11/11/2011;13:46:32;Yappa;took with sacrifice headphones it took do;8;CLOSED
2023;Victoria Rush;21/06/2012;17:34:15;Mobistart;in build throw in rescue;10;IGNORE
2024;Randall Haynes;10/12/2011;10:11:15;PXL;the shepherd with;10;CLOSED
2025;Rex Bishop;03/06/2003;11:32:05;Mobistart;ghost room speed;5;OPEN
2026;Mary ann Stevenson;26/01/2006;11:03:15;XCOMM;it handled end died;7;IGNORE
2027;Monica Schmidt;30/10/2009;19:09:01;Cegeka;monster man good lost interest of;6;CLOSED
2028;Joey Crawford;07/06/2003;12:00:02;XCOMM;room;9;IGNORE
2029;Marion Griffin;29/12/2002;09:45:21;Yappa;to hat suspense;1;IN PROGRESS
2030;Paula Robles;17/12/2002;02:44:19;Yappa;hid wrong is lots;10;IGNORE
2031;Frank Lawson;09/01/2013;19:57:21;Eurosys;island;10;IN PROGRESS
2032;Marcus Church;30/11/2005;09:48:12;Telenet;it;1;IGNORE
2033;Olivia Guerra;27/12/2014;23:35:19;Mobistart;sofa do;10;CLOSED
2034;Jeffrey Roman;16/07/2014;22:33:58;Proximus;warp of computer room waited;3;OPEN
2035;Francis Shepherd;20/06/2008;09:38:06;T-Network;it's island white who they do;1;CLOSED
2036;Norma Sullivan;20/01/2012;13:46:16;Proximus;died rabbit is about;5;OPEN
2037;Lloyd Hawkins;14/07/2010;15:12:19;PXL;ending numbers else;3;IGNORE
2038;Shawna Lyons;16/07/2008;15:14:34;Proximus;island island with visions;5;IGNORE
2039;Katie Bernard;11/08/2007;01:15:27;Eurosys;it red of worn;5;IN PROGRESS
2040;Ray Berg;12/11/2001;05:15:13;PXL;so trying room;4;OPEN
2041;Shane Kent;29/08/2011;14:46:40;Yappa;of to have died have suspense;1;IN PROGRESS
2042;Renee Sanchez;13/03/2016;15:50:09;Cegeka;they write room lock it lots;3;IN PROGRESS
2043;Earl White;12/11/2004;03:15:15;Yappa;cold my days window;2;OPEN
2044;Jonathon Good;08/12/2013;08:43:07;Cegeka;worn will;0;IGNORE
2045;Jessie Ruiz;28/01/2008;17:49:16;Eurosys;it's sacrifice smoke pull hat;9;OPEN
2046;Rhonda Mills;10/10/2002;20:56:08;XCOMM;much of dreams of caves write rescue;6;CLOSED
2047;Cody Hoover;25/12/2007;15:17:42;ACA-IT;who numbers;5;IN PROGRESS
2048;Lindsay Salinas;01/05/2013;17:42:20;Telenet;show monster leader computer;7;OPEN
2049;Felicia Hurley;11/06/2006;02:39:37;Telenet;on do of code;1;OPEN
2050;Candy Wyatt;11/11/2005;07:57:09;PXL;out island until what banging;10;OPEN
2051;Vicky Fuentes;09/02/2008;04:17:25;Telenet;window boon rabbit trying;9;CLOSED
2052;Patricia Morton;19/03/2015;19:34:25;Eurosys;have;5;CLOSED
2053;Carrie Saunders;25/11/2014;15:06:16;Cegeka;is generated had it to;10;OPEN
2054;Alexis Walsh;31/08/2010;20:08:38;ACA-IT;until hat;4;CLOSED
2055;Gene Foley;15/05/2003;20:31:19;Cegeka;words keys handled will what crash;10;IN PROGRESS
2056;Penny Kirby;02/06/2005;05:55:59;T-Network;of books shepherd;5;OPEN
2057;Mark Donovan;25/12/2010;01:45:22;T-Network;the hatch;5;OPEN
2058;Diane Small;28/05/2003;23:08:33;PXL;speed world until;6;IGNORE
2059;Nicholas Glenn;26/01/2016;11:59:40;Yappa;have room worn badly banging sill pull;10;IGNORE
2060;Dave Wilder;12/09/2014;07:30:07;ACA-IT;leader of it's banging shepherd library;2;IN PROGRESS
2061;Skyler Porter;08/09/2015;03:36:51;ACA-IT;;9;OPEN
2062;Myron Singleton;25/06/2013;08:58:17;Mobistart;man;3;CLOSED
2063;Drew Nguyen;29/07/2002;22:00:19;Proximus;write;3;IN PROGRESS
2064;Jonathon Oliver;30/09/2000;09:25:33;T-Network;rabbit what we window moved ghost;0;IGNORE
2065;Dawn Spence;11/04/2007;21:44:35;PXL;with end about;9;CLOSED
2066;Kristy Hooper;05/09/2004;05:50:50;T-Network;are;2;CLOSED
2067;Amber Warner;28/11/2011;13:02:45;Proximus;man people I have to people text;1;CLOSED
2068;Andrew Haley;08/07/2001;07:42:02;PXL;speed secretly show;10;IN PROGRESS
2069;Rachel Horton;07/07/2008;00:58:17;Yappa;speed;4;OPEN
2070;Howard Nguyen;29/01/2000;12:39:54;Telenet;numbers books assert;3;IGNORE
2071;Eddie Blake;05/06/2003;23:21:07;Cegeka;warp speed;6;CLOSED
2072;Angela Garrett;06/11/2016;01:53:15;Cegeka;while;3;IGNORE
2073;Teresa Hancock;08/05/2016;11:17:22;Telenet;ball web this found sacrifice;0;CLOSED
2074;Erika Cain;30/08/2012;12:05:30;Proximus;until sidekick moved white boon died sits;3;IN PROGRESS
2075;Abby Hoover;01/04/2013;11:20:56;T-Network;room about wicket ball;3;IN PROGRESS
2076;Brian Delaney;28/12/2003;06:29:07;ACA-IT;throw have to;7;OPEN
2077;Sabrina Carney;01/02/2006;21:05:53;Mobistart;;1;CLOSED
2078;Abigail Price;11/06/2001;21:54:27;Eurosys;something text hid secretly others;0;IN PROGRESS
2079;Christian Grimes;13/02/2014;17:24:11;Telenet;visions throw room as are so;5;OPEN
2080;Rhonda Justice;27/02/2015;14:42:57;ACA-IT;came;9;IGNORE
2081;Larry Soto;28/10/2007;00:36:41;Eurosys;man computer monster out;6;IGNORE
2082;Savannah Ratliff;07/09/2014;03:46:05;XCOMM;we this to;5;IGNORE
2083;Brandon Solomon;25/11/2000;05:02:32;XCOMM;;0;IN PROGRESS
2084;Patrick Perry;14/10/2016;14:25:42;Mobistart;asked speed library magnetic ending;2;OPEN
2085;Devin Middleton;27/08/2006;06:12:55;Telenet;sidekick text;4;IGNORE
2086;Jeffery Sheppard;25/07/2006;14:27:34;PXL;code moved always;2;OPEN
2087;Peggy Murray;31/03/2014;03:09:10;Proximus;hatch always sidekick crash wrong;8;CLOSED
2088;Phyllis Todd;03/07/2009;18:03:06;T-Network;demanded;2;IGNORE
2089;Sabrina Woods;25/05/2002;11:45:44;Yappa;sofa what;1;IGNORE
2090;Jeffery Holman;23/03/2003;10:07:32;Yappa;something lots secretly do do where;3;IN PROGRESS
2091;Debbie Lowery;31/08/2002;22:09:07;PXL;died do something in;10;IGNORE
2092;Jordan Sharp;24/07/2001;07:57:26;Proximus;computer to they suspense;0;CLOSED
2093;Angela Armstrong;29/01/2002;12:14:45;T-Network;;7;OPEN
2094;Tasha Humphrey;01/10/2014;21:18:51;PXL;red world captain ghost ends;7;IN PROGRESS
2095;Sam Weaver;12/09/2014;03:05:23;PXL;code write text open room;10;IN PROGRESS
2096;Lindsay McCall;31/03/2003;01:08:15;Eurosys;I hat;3;CLOSED
2097;Kenny Woodward;28/01/2003;05:28:25;Eurosys;dreams;0;IN PROGRESS
2098;Veronica Puckett;28/03/2006;12:11:05;ACA-IT;sits numbers was with end;5;IGNORE
2099;Valerie Hogan;29/03/2003;19:23:13;T-Network;until pique;1;IN PROGRESS
2100;Dylan Gonzales;09/11/2013;12:16:02;ACA-IT;it end;1;OPEN
2101;Anna Mathis;10/05/2010;05:05:59;T-Network;throw magnetic came sacrifice ending so;6;CLOSED
2102;Kylie Gay;12/10/2001;23:52:39;PXL;people is this of we while;8;IGNORE
2103;Audrey Lawrence;22/11/2011;16:22:27;Telenet;as;9;CLOSED
2104;Brady Reilly;11/12/2006;16:40:49;PXL;end ends wicket sill rabbit boon fire;2;IN PROGRESS
2105;Shirley Hampton;27/06/2016;23:40:22;Eurosys;this much shepherd people dad red asked;3;IN PROGRESS
2106;Paula Edwards;03/07/2005;01:47:37;Yappa;to this of discovered to;7;IN PROGRESS
2107;Lance Phelps;18/08/2014;20:09:10;Yappa;shepherd;5;IGNORE
2108;Vicki Rivers;22/03/2004;18:01:56;Mobistart;about;0;IGNORE
2109;Morgan Clements;28/04/2012;03:56:26;Proximus;always to lock good end secretly;4;CLOSED
