27501;Connie Frazier;11/07/2009;15:41:39;Telenet;fire keys boon what ghost;0;IGNORE
27502;Wendy Abbott;29/08/2008;19:57:25;Mobistart;room;0;CLOSED
27503;Nancy Hoover;17/11/2003;22:30:57;Telenet;open;9;IN PROGRESS
27504;Denise Madden;06/06/2012;19:45:59;Eurosys;write waited had captain in write;3;IGNORE
27505;Dorothy Griffith;16/07/2001;12:53:31;Yappa;constantly on caves generated what;8;IN PROGRESS
27506;Victoria Gaines;08/11/2010;15:23:22;PXL;dreams was to enter rescue;2;CLOSED
27507;Joshua Washington;22/12/2008;20:57:49;PXL;room with;0;CLOSED
27508;Joel Parsons;01/02/2012;18:37:13;Proximus;my ends waited;1;IGNORE
27509;William Dale;08/12/2013;23:08:47;Telenet;plane until in found;1;OPEN
27510;Clifford Cooper;03/02/2012;09:39:04;Yappa;as caves warp shepherd computer dad hot;10;CLOSED
27511;Krista Strong;06/03/2006;00:03:44;Yappa;in we days where;8;OPEN
27512;Trey Torres;06/04/2001;19:34:55;Cegeka;;8;IN PROGRESS
27513;Katelyn Finley;29/02/2000;10:46:39;T-Network;world secretly ghost do;3;CLOSED
27514;Haley Hopper;14/10/2010;12:19:07;Mobistart;are window;2;IGNORE
27515;Clara Burch;21/08/2015;18:30:13;PXL;hold;4;OPEN
27516;Leah McMillan;19/01/2000;01:59:42;Telenet;;2;OPEN
27517;Rachel Myers;15/11/2010;21:29:09;Cegeka;write;1;OPEN
27518;Kevin Kaufman;26/11/2011;05:25:46;PXL;;4;IN PROGRESS
27519;Robin Gates;20/06/2002;14:27:46;T-Network;;1;IN PROGRESS
27520;Nick York;10/11/2003;19:53:39;PXL;discovered probably;5;CLOSED
27521;Jason Singleton;28/04/2011;20:46:54;Yappa;are;3;OPEN
27522;Clayton Barker;14/04/2009;09:03:57;Proximus;trying enter will island banging web or maybe;9;IGNORE
27523;William Brock;06/04/2003;05:51:11;Cegeka;through handled with constantly computer;5;OPEN
27524;Jody Benson;23/07/2009;18:48:17;XCOMM;books from this;6;CLOSED
27525;Grace Crane;07/05/2016;07:42:19;Telenet;or my with room;4;IGNORE
27526;Katrina Roman;17/10/2002;22:34:48;Yappa;it's came automatically;2;IGNORE
27527;Aaron Banks;18/12/2004;04:57:52;Cegeka;wicket the pique came about;7;IGNORE
27528;Gerald Baxter;20/01/2016;02:17:57;Telenet;we warp plane;8;CLOSED
