26501;Cody Hopkins;11/02/2005;18:40:03;Eurosys;have light what list warp out find;8;IGNORE
26502;Benjamin Beard;06/12/2008;10:33:06;Cegeka;;1;IGNORE
26503;Shannon Bean;12/05/2010;14:32:20;Eurosys;window open show enter banging;10;CLOSED
26504;Michael Noble;16/03/2000;19:07:56;Telenet;else it days window;9;IGNORE
26505;Alyssa Manning;09/09/2016;03:56:26;Yappa;in interest are window will leader;1;OPEN
26506;Nancy Horne;24/05/2012;18:17:15;PXL;with badly so;1;CLOSED
26507;Rachael Johnston;26/08/2016;10:31:01;Cegeka;in fire ends they smoke man find;5;CLOSED
26508;Gregory Leonard;13/05/2011;01:21:39;Cegeka;enter island through I;8;IN PROGRESS
26509;Bill Porter;14/02/2013;05:25:58;Mobistart;build good wicket magnetic;6;IN PROGRESS
26510;Don Deleon;06/10/2006;23:28:14;Yappa;what to shepherd a;4;OPEN
26511;Courtney Beach;31/10/2013;13:40:44;PXL;worn boon enter;1;IN PROGRESS
26512;Debra Valdez;21/04/2015;16:23:31;T-Network;want ghost are sill books;2;IGNORE
26513;Joann Rivas;31/12/2010;12:50:18;T-Network;rescue ending generated;9;OPEN
26514;Billie Pratt;27/03/2015;02:44:14;Proximus;found;6;OPEN
26515;Amanda Reeves;09/05/2001;16:33:21;XCOMM;died lost had lots want;3;CLOSED
26516;Keith Cruz;11/07/2006;03:19:20;Proximus;in lock build;5;CLOSED
26517;Pete Noel;21/09/2011;13:55:46;Telenet;crash ends room it;10;OPEN
26518;Megan Wong;13/03/2008;01:40:29;Telenet;;1;IN PROGRESS
26519;Randy Stuart;07/04/2011;01:19:16;Eurosys;of;5;OPEN
26520;Trent Berry;21/07/2000;04:44:30;Proximus;came interest;2;IN PROGRESS
26521;Sierra Travis;01/06/2016;18:05:58;XCOMM;days assert died hid smoke cold;10;IGNORE
26522;Darren Jarvis;02/03/2014;05:54:47;Cegeka;;6;OPEN
26523;Virginia Stanley;08/10/2013;18:17:15;Cegeka;found good;7;IN PROGRESS
26524;Norma Sanford;16/12/2002;03:57:30;Yappa;took it who of died library;0;IN PROGRESS
26525;Antonio Hines;12/08/2007;01:49:23;Cegeka;else room others;8;CLOSED
26526;Kayla Bond;29/05/2012;14:35:02;Mobistart;interest trees;5;OPEN
26527;Maria George;18/06/2012;05:18:34;Telenet;;5;OPEN
26528;Christy Johnson;22/11/2001;22:18:59;Proximus;of badly sidekick while hot;9;OPEN
26529;Gabriel Justice;24/03/2008;23:01:11;Proximus;island have computer;9;IGNORE
26530;Randi McMahon;18/05/2008;21:13:23;T-Network;show show to smoke open;5;OPEN
26531;Tessa Thornton;08/03/2003;19:39:23;Cegeka;ill hatch with good generated;1;OPEN
26532;Stacy Burns;02/07/2006;08:55:52;Eurosys;shepherd of;2;IGNORE
26533;Mason Morrow;26/01/2012;06:33:56;Eurosys;keys what boon suspense or maybe;0;IN PROGRESS
26534;Becky Wynn;30/08/2002;15:38:07;ACA-IT;out always found room magnetic what of;3;IN PROGRESS
26535;Jamie Watts;12/10/2012;04:26:06;Mobistart;find badly sidekick is magnetic died constantly;10;CLOSED
26536;Jim Schwartz;16/11/2012;17:47:47;T-Network;;4;IGNORE
26537;Johnny Madden;26/08/2012;12:57:05;Mobistart;;8;CLOSED
26538;Shane Stafford;14/09/2010;08:32:56;T-Network;moved in;1;OPEN
26539;Heidi Salazar;03/01/2009;13:56:06;Proximus;with hat so what in;4;OPEN
26540;Craig Collins;28/02/2011;02:46:11;PXL;handled build my;2;IGNORE
26541;Matt Macias;14/07/2003;12:34:19;Telenet;no code secretly from pull world;2;IN PROGRESS
26542;Mason Mullen;29/08/2009;22:40:21;Yappa;this out island library;6;CLOSED
26543;Cody Blake;02/08/2003;06:38:21;Yappa;in ending they;0;OPEN
26544;Corey McCullough;22/11/2004;03:19:34;Eurosys;it;2;IGNORE
26545;Curtis McCarty;30/07/2003;07:02:36;Cegeka;to when to ends a island;6;IN PROGRESS
26546;Mickey McMahon;27/01/2004;07:53:37;XCOMM;through;10;IGNORE
26547;Chastity Cantrell;16/03/2016;13:19:36;Eurosys;sofa ghost trees to enter;5;CLOSED
26548;Felicia Kelley;31/12/2015;09:48:02;Telenet;are discovered fire from keys computer monster;8;OPEN
26549;Rita Weber;01/01/2005;05:11:57;Eurosys;;5;OPEN
26550;Baby Cameron;18/09/2003;22:44:58;XCOMM;it;2;IGNORE
26551;Cameron Franks;13/11/2015;10:10:37;Proximus;sits constantly much code ending hatch;7;IN PROGRESS
26552;Marcus Avila;14/12/2008;16:39:40;T-Network;television took television badly hat code;1;OPEN
26553;Mary ann Justice;08/11/2016;19:54:48;T-Network;sits words boon what;7;CLOSED
26554;Jim Hess;21/12/2001;11:15:37;Mobistart;are;9;IGNORE
26555;Erin Reilly;01/03/2011;18:54:43;Telenet;;8;OPEN
26556;Tracey Wiggins;31/12/2006;14:00:42;Cegeka;no asked;4;OPEN
26557;Christina Wheeler;05/12/2015;23:34:45;XCOMM;;8;CLOSED
26558;Nicole Payne;18/03/2002;06:24:33;PXL;room took ball;0;IN PROGRESS
26559;Joyce Dennis;19/01/2003;09:16:50;ACA-IT;out probably to wicket captain this;6;OPEN
26560;Autumn Clayton;21/04/2011;08:13:16;Yappa;code;9;IGNORE
26561;Kendra Fletcher;05/08/2005;08:38:52;ACA-IT;came library headphones shepherd;4;OPEN
