30001;Darla Galloway;29/07/2006;09:43:47;PXL;what found;2;IN PROGRESS
30002;Lois Maynard;30/12/2012;04:01:11;XCOMM;much code to hot my ill as;2;IGNORE
30003;Maria Marks;16/08/2007;09:12:56;Proximus;discovered do pique computer do;5;IGNORE
30004;Duane Vazquez;19/09/2000;19:50:17;ACA-IT;constantly;2;IGNORE
30005;Lori Wilkinson;03/02/2003;14:24:13;Mobistart;island else fire ball web of came;2;OPEN
30006;Harry Alford;29/03/2007;14:08:12;PXL;sits sits much or maybe;3;OPEN
30007;Teresa Kerr;14/07/2015;03:53:58;Mobistart;have ends headphones;4;CLOSED
30008;Donnie Miller;01/07/2016;17:28:07;Yappa;wrong from ball is in;2;IGNORE
30009;Douglas Blankenship;14/04/2009;16:32:34;Cegeka;are will;10;IN PROGRESS
30010;Clifford Hansen;15/02/2006;14:07:40;PXL;it sits about television;0;CLOSED
30011;Donna Richardson;26/08/2016;03:33:35;Cegeka;;2;CLOSED
30012;Erika Hopper;17/11/2011;09:47:37;Proximus;smoke until keys;5;CLOSED
30013;George Maldonado;05/12/2016;03:27:20;Mobistart;find;9;CLOSED
30014;Pamela Merritt;13/11/2000;09:04:19;T-Network;show discovered was through sacrifice will;6;OPEN
30015;Devin Boyle;30/12/2003;03:13:30;Yappa;generated to;0;CLOSED
30016;Ray Ingram;29/12/2012;16:10:56;XCOMM;to or;10;OPEN
30017;Kylie Hurst;13/11/2006;09:25:37;Cegeka;of the;10;IGNORE
30018;Rita Montoya;08/09/2000;01:38:32;Mobistart;a took crash;3;IGNORE
30019;Kathy Kaufman;16/11/2000;20:51:17;Proximus;hid trying of should the smoke;2;OPEN
30020;Sher Hooper;06/12/2011;09:06:41;Cegeka;white;1;IN PROGRESS
30021;Patricia Shelton;24/03/2015;23:04:03;Yappa;days is hat what;2;CLOSED
30022;Larry Weiss;26/11/2011;11:46:58;Telenet;secretly as write;6;IN PROGRESS
30023;Frank Herman;05/01/2001;03:53:32;PXL;I do library dad where probably good;0;IGNORE
30024;Sara House;12/01/2016;07:36:32;T-Network;it;10;IN PROGRESS
30025;Holly Elliott;31/03/2003;19:17:10;Telenet;generated have red red about room white;6;OPEN
30026;Kim Buck;08/10/2001;22:49:24;Eurosys;asked until hot are in;8;CLOSED
30027;Ian McIntyre;30/06/2016;17:22:29;Yappa;or;9;IGNORE
30028;Patrick Hinton;24/11/2015;01:12:55;Telenet;hot until;0;CLOSED
30029;Troy Blake;19/07/2008;23:02:01;Yappa;a handled as;6;IGNORE
30030;Russ Newton;18/11/2001;21:51:53;Mobistart;;8;IGNORE
30031;Ronnie Ward;08/02/2006;12:25:25;Proximus;banging;4;OPEN
30032;Raymond Fox;07/07/2014;07:13:21;Eurosys;this headphones wicket through it generated of;6;IN PROGRESS
30033;Victoria Skinner;11/06/2003;21:34:29;ACA-IT;;7;CLOSED
30034;Marilyn Tran;27/04/2002;07:29:18;Cegeka;with;3;OPEN
30035;Alan West;06/01/2007;15:40:04;Yappa;;5;CLOSED
30036;Leroy Thornton;24/04/2014;17:45:43;Mobistart;smoke numbers warp will;5;IN PROGRESS
30037;Greg Barber;27/10/2008;22:44:37;T-Network;cold;3;CLOSED
30038;Trent Bush;29/09/2001;16:20:31;Eurosys;warp web island have the monster keys;2;IGNORE
30039;Shannon Church;08/07/2013;01:19:08;Mobistart;in demanded man came;6;IN PROGRESS
30040;Martin Molina;28/03/2001;08:01:55;Mobistart;;1;IGNORE
30041;Jonathan Zimmerman;03/02/2001;04:26:20;PXL;;10;CLOSED
30042;Peggy Malone;19/04/2004;18:11:53;Mobistart;died;4;OPEN
30043;Herbert Stafford;08/02/2008;15:24:52;Yappa;others;4;IGNORE
30044;Mandy Marks;15/06/2012;14:18:06;Eurosys;;9;OPEN
30045;Walter Whitney;29/01/2015;21:46:43;T-Network;it;6;CLOSED
30046;Bonnie Dawson;09/02/2001;15:43:20;Cegeka;banging trees computer ends;6;IN PROGRESS
30047;Clayton Frank;28/10/2009;06:47:38;ACA-IT;came sill pique;9;IN PROGRESS
30048;Russ Hammond;06/01/2000;15:58:08;Mobistart;on I text rabbit is a;5;OPEN
30049;Martha Ellison;25/04/2003;06:49:00;T-Network;they trying to boon it;0;IGNORE
30050;Brandon Dunn;21/03/2003;04:46:25;PXL;crash so;0;IGNORE
30051;Jill Waller;17/09/2009;14:07:19;Proximus;pull the;2;OPEN
30052;Gina Burgess;19/07/2013;13:52:49;Mobistart;cold always suspense headphones always;6;CLOSED
30053;Brandi Owen;21/08/2002;04:53:33;Proximus;lost or maybe this end island banging;10;IN PROGRESS
30054;Deborah Brown;15/12/2004;11:11:47;Yappa;when people others else;5;OPEN
30055;Rose King;30/09/2009;23:37:19;XCOMM;words in sill dad;8;IGNORE
30056;Cody Sawyer;25/08/2009;03:33:20;Telenet;smoke;6;IGNORE
30057;Mason Odonnell;21/07/2002;11:50:23;Eurosys;it came trees with on;8;OPEN
30058;Larry Noble;04/07/2008;16:43:15;Mobistart;automatically headphones automatically it;8;IGNORE
30059;Daniel Turner;04/07/2005;12:05:31;XCOMM;;5;IGNORE
30060;Becky Casey;28/10/2006;18:58:55;Eurosys;list visions the ill web to lost;1;CLOSED
30061;Nick Hall;25/12/2010;07:48:38;Mobistart;badly window;2;IN PROGRESS
30062;Bradley Patrick;28/01/2011;23:56:57;T-Network;;5;CLOSED
30063;Arthur Cameron;01/02/2007;06:15:21;T-Network;code with where trees died rescue boon;1;IN PROGRESS
30064;Harold Stanton;08/08/2015;10:56:46;XCOMM;will;10;CLOSED
30065;Charlie O'neill;27/06/2004;10:15:50;Yappa;will;1;CLOSED
30066;Martha Spears;10/12/2010;12:39:40;ACA-IT;;5;CLOSED
30067;Jessie Hawkins;19/10/2005;12:59:56;XCOMM;light sofa have;9;IGNORE
30068;Trevor Bentley;02/08/2006;05:09:26;Mobistart;should with computer fire moved through;9;IN PROGRESS
30069;Janet Dominguez;31/12/2005;18:29:52;Eurosys;;10;OPEN
30070;Tracie Arnold;29/10/2015;13:00:00;Eurosys;will do captain computer worn hid crash;6;OPEN
30071;Lori Everett;17/04/2012;19:56:37;Telenet;end lots badly open cold;6;CLOSED
30072;Jared Ryan;04/05/2011;15:17:39;T-Network;discovered do list cold;9;OPEN
30073;Tony Reeves;20/10/2009;11:12:36;Telenet;ghost shepherd a as library badly;9;CLOSED
30074;Bethany Perry;02/05/2007;19:38:39;ACA-IT;visions it it secretly many library hatch;3;IGNORE
30075;Tabitha Patterson;05/02/2002;23:35:57;XCOMM;when;8;IN PROGRESS
30076;Rachael Fox;22/06/2005;15:53:18;Eurosys;where or maybe days open;5;IGNORE
30077;Tia Farley;22/11/2000;20:28:22;Cegeka;warp in until is;0;IGNORE
30078;Loretta Mays;15/12/2007;15:10:02;Eurosys;pull books window to find when dad;3;OPEN
30079;Jessica Evans;08/07/2015;04:56:51;PXL;;1;IGNORE
30080;Helen Daniel;15/04/2003;10:58:08;Mobistart;they of hid the demanded ghost hold;3;CLOSED
30081;Peggy Benson;08/10/2016;07:31:17;PXL;library in came words numbers ghost automatically;2;IGNORE
30082;Allison Boyer;03/11/2015;22:23:31;XCOMM;while secretly;9;IGNORE
30083;Debbie Keller;31/12/2008;20:27:50;Proximus;;4;CLOSED
30084;Victoria Young;20/03/2008;15:05:58;XCOMM;to of;5;CLOSED
30085;Melanie Velasquez;04/11/2008;00:47:11;Eurosys;or;2;IN PROGRESS
30086;Rodney Tucker;05/03/2015;03:32:24;Mobistart;good numbers ball banging;2;CLOSED
30087;Bruce Bartlett;06/07/2001;07:17:04;Proximus;want on always ends it many;4;IN PROGRESS
30088;Amanda Bauer;11/02/2011;10:48:42;Mobistart;it hid;5;IN PROGRESS
30089;Maria Moreno;07/04/2015;17:40:12;Mobistart;discovered to;8;CLOSED
30090;Paula Moore;14/08/2009;08:58:55;PXL;window rescue;4;OPEN
30091;Charlotte McGowan;30/09/2015;01:30:29;PXL;hat room are interest;10;CLOSED
30092;Cameron Harper;23/11/2009;12:59:00;Mobistart;we handled or do;5;IN PROGRESS
30093;Donna Sexton;30/08/2014;06:03:58;Telenet;smoke people sits;6;OPEN
30094;Carol Charles;06/08/2011;08:27:32;Yappa;window write magnetic hatch hid text;5;CLOSED
30095;Sam Mays;07/12/2002;11:24:07;Cegeka;pique came who pull it captain;3;CLOSED
30096;Rochelle McLeod;05/09/2009;01:07:32;Mobistart;from write do waited;5;IGNORE
30097;Herbert Battle;02/03/2009;11:58:36;Yappa;room I no computer;7;CLOSED
30098;Danielle Valencia;31/05/2013;14:59:40;T-Network;do ghost wrong in while;8;IN PROGRESS
30099;Nick Drake;04/04/2014;09:11:05;Mobistart;constantly;0;OPEN
30100;Catherine Hays;10/10/2001;02:47:11;ACA-IT;;8;IGNORE
30101;Ginger McPherson;07/01/2015;15:02:39;Mobistart;probably good died smoke room leader;0;IN PROGRESS
30102;Greg Lott;10/09/2011;21:30:15;ACA-IT;smoke out handled list numbers or maybe;9;IGNORE
30103;Mitchell Guzman;21/04/2016;03:10:58;Cegeka;enter dreams days;5;IGNORE
30104;Dorothy Quinn;21/05/2007;21:49:35;T-Network;lots headphones crash have while;8;IGNORE
30105;Jon Webster;02/05/2008;02:50:49;Cegeka;out much monster will this;0;IN PROGRESS
30106;Erica Anthony;02/09/2016;12:55:24;Eurosys;library;4;IN PROGRESS
30107;Teresa Santana;23/06/2009;22:19:22;Eurosys;ill books or maybe;3;IN PROGRESS
