31501;Joe Walters;14/02/2008;01:55:30;Eurosys;hatch room I days shepherd headphones;5;IGNORE
31502;Alissa Savage;23/08/2002;14:42:04;Eurosys;asked in magnetic;9;IN PROGRESS
31503;Theresa Noble;11/11/2003;16:12:35;Proximus;;3;OPEN
31504;Norman Nieves;08/05/2005;21:08:43;Cegeka;television days web probably lots;5;OPEN
31505;Daniel Riley;31/03/2007;13:23:31;XCOMM;until probably;4;IGNORE
31506;Kelly Malone;07/09/2010;19:22:01;Eurosys;magnetic fire ship suspense badly;8;IGNORE
31507;Trey Buck;06/10/2008;16:49:00;Telenet;sits who;5;OPEN
31508;Ronnie Parker;28/11/2000;08:04:32;Proximus;fire;8;CLOSED
31509;Theresa Cardenas;31/08/2004;14:11:18;XCOMM;crash computer;6;CLOSED
31510;Alice Daniels;06/07/2007;13:25:58;Telenet;so;7;IGNORE
31511;Ron Nash;07/07/2015;12:05:31;PXL;lost end where;4;IGNORE
31512;Chad Whitley;21/08/2015;03:07:12;Cegeka;;1;CLOSED
31513;Bradley Hughes;20/09/2001;11:30:14;Proximus;ghost island who ill room it headphones;3;IN PROGRESS
31514;Bethany Humphrey;04/02/2016;12:12:18;Yappa;;7;OPEN
31515;Greg Fischer;20/02/2013;13:49:43;Eurosys;came;2;OPEN
31516;Vanessa Avila;30/12/2000;13:39:27;Cegeka;assert demanded;9;IN PROGRESS
31517;Sandra Espinoza;19/03/2012;18:36:17;Telenet;;3;IN PROGRESS
31518;Brian Sweet;03/07/2001;03:02:04;Cegeka;good window show something a demanded;10;IN PROGRESS
31519;Sam Shannon;12/06/2004;00:35:59;Eurosys;of ends my always to sofa;5;OPEN
31520;Baby Landry;11/12/2008;12:16:41;Yappa;hold about;6;CLOSED
31521;Robbie Miranda;20/05/2008;07:01:53;Cegeka;boon to suspense wrong of sits my;2;CLOSED
31522;Renee Dyer;08/04/2010;08:15:56;Proximus;on sofa ill much others;0;OPEN
31523;Anna Mills;24/01/2002;16:00:19;Yappa;cold no asked suspense do;9;OPEN
31524;Walter Cross;24/01/2016;04:36:20;Cegeka;;1;IGNORE
31525;Johnathan Everett;04/03/2005;12:32:24;T-Network;;7;OPEN
31526;Leroy Atkinson;23/12/2004;03:17:14;ACA-IT;until ghost crash will;1;IGNORE
31527;Kenneth McKinney;29/04/2005;22:47:07;Cegeka;red island sofa find they secretly came;7;IN PROGRESS
31528;Terry Tanner;06/04/2003;11:53:10;Cegeka;rabbit television it wicket;10;CLOSED
31529;Dominic Goodman;01/05/2012;23:22:16;ACA-IT;pique;9;CLOSED
