16501;Whitney Meyers;07/11/2002;07:14:32;T-Network;;4;OPEN
16502;Hannah Gibbs;19/01/2007;04:33:35;Telenet;magnetic sits who;3;CLOSED
16503;Gina Vinson;24/08/2014;16:55:20;Cegeka;will many open what hot it's;7;IGNORE
16504;Herbert Smith;19/05/2005;03:42:32;PXL;room hot came secretly of;0;IGNORE
16505;Shelly Walter;31/03/2004;04:11:57;ACA-IT;throw numbers white wrong;3;OPEN
16506;Haley McCarthy;01/06/2002;15:09:23;Yappa;ghost it's to hatch computer where;2;IGNORE
16507;Peggy Hubbard;25/08/2001;00:42:28;Mobistart;white;6;IGNORE
16508;Debbie Woodward;03/03/2001;08:56:53;PXL;in ship is enter good to;9;OPEN
16509;Billie Sweet;30/09/2005;12:30:40;Proximus;it's moved ends web world;2;OPEN
16510;Johnathan Kent;24/09/2005;16:50:04;Yappa;trying to room pique words;8;IN PROGRESS
16511;Roxanne Austin;06/04/2000;06:49:51;Eurosys;room hot handled generated;10;IGNORE
16512;Norman Reese;26/11/2013;05:18:04;Yappa;ill island;0;IN PROGRESS
16513;Jade Dillard;04/11/2004;05:06:41;Telenet;probably fire;6;IGNORE
16514;Dominic Cortez;03/11/2009;23:03:22;Telenet;secretly waited man automatically man lost trees;6;IGNORE
16515;Marsha Powell;28/08/2004;22:02:19;Proximus;want will ship;0;IN PROGRESS
16516;Kylie Hood;27/05/2006;17:46:33;Mobistart;;7;OPEN
16517;Alice Williams;05/07/2000;00:37:49;Yappa;hot ill others much;5;CLOSED
16518;Scott McFarland;13/02/2001;23:43:27;ACA-IT;are room with automatically;9;IN PROGRESS
16519;Raymond Haley;04/10/2004;18:58:41;Proximus;hid handled demanded who this;10;IN PROGRESS
16520;Rex Cherry;21/05/2011;04:36:58;Cegeka;hot ending rabbit many show;0;IN PROGRESS
16521;Sharon Shields;29/03/2009;00:17:22;XCOMM;came sits should caves books;4;OPEN
16522;Steve Hines;27/03/2002;08:42:17;XCOMM;;8;CLOSED
16523;Shawna Nixon;19/10/2010;15:10:11;ACA-IT;leader trying the boon interest worn hid;7;IN PROGRESS
16524;Trisha Madden;11/10/2010;09:59:35;Mobistart;headphones of;9;OPEN
16525;Sara Evans;01/04/2002;03:44:44;PXL;to;3;IN PROGRESS
16526;Pat Bauer;23/05/2013;00:06:35;T-Network;pull;0;IGNORE
16527;Bill Buckley;20/11/2007;19:42:37;ACA-IT;sits crash was in ends;0;IGNORE
16528;Jean Matthews;07/12/2009;05:57:40;T-Network;;7;IGNORE
16529;Breanna Orr;28/02/2011;23:09:32;Cegeka;leader;5;OPEN
16530;Paula Kennedy;25/01/2010;23:57:11;XCOMM;smoke came something assert took speed monster;2;OPEN
16531;Sam Saunders;12/08/2006;06:09:10;Telenet;or ending a;0;OPEN
16532;Christine Shepard;07/02/2002;19:09:36;Mobistart;waited rabbit build probably;2;IGNORE
16533;Seth Vincent;20/06/2005;17:24:52;XCOMM;have to probably worn ill caves;10;IN PROGRESS
16534;Marty Anthony;27/01/2004;20:11:05;XCOMM;handled;6;IGNORE
16535;Ricky Frederick;24/05/2001;07:20:41;Mobistart;about when ends who;3;OPEN
16536;Barbara Chase;03/06/2002;19:11:11;Cegeka;it from captain window speed;10;IGNORE
16537;Billie Puckett;29/04/2004;07:19:33;PXL;man sill;0;IN PROGRESS
16538;Sean Ochoa;18/02/2003;21:57:09;PXL;warp rabbit ill should;7;CLOSED
16539;Darla Ward;05/02/2015;16:32:27;Telenet;good it;10;IGNORE
16540;Karen Jefferson;20/02/2013;00:26:21;Cegeka;where ends while automatically assert show;1;CLOSED
16541;Jeff Miller;10/04/2002;01:00:04;Eurosys;text pique generated is;6;IGNORE
16542;Susan Giles;21/01/2005;23:27:14;Yappa;man banging keys;7;OPEN
16543;Rochelle Guerrero;15/01/2009;04:29:56;Cegeka;enter always ill was days;4;IN PROGRESS
16544;Monica Phillips;06/03/2002;00:05:13;T-Network;are sacrifice;10;IN PROGRESS
16545;Frank Jackson;15/04/2001;07:43:50;Cegeka;they discovered badly they trees out wicket;4;OPEN
16546;Glen Prince;08/02/2006;03:37:34;Mobistart;;5;OPEN
16547;Jackie Boyer;14/09/2012;03:58:18;T-Network;;1;IN PROGRESS
16548;Rita York;02/03/2000;07:47:42;T-Network;what pull list man it hid;9;IGNORE
16549;Vivian Morrow;11/01/2011;11:41:39;Eurosys;pique hid numbers rescue worn wicket;5;IGNORE
16550;Ted Burnett;06/04/2016;08:20:59;XCOMM;write headphones dreams caves of;7;OPEN
16551;Joshua Vega;18/07/2009;20:50:45;ACA-IT;boon end had light;10;OPEN
16552;Unborn McPherson;03/09/2012;16:02:14;Telenet;fire on;3;OPEN
