27001;Rocky Sherman;16/12/2005;04:54:36;T-Network;demanded asked;6;CLOSED
27002;Sandra Jordan;01/05/2000;01:42:23;T-Network;or maybe write of captain;6;CLOSED
27003;Andy Frank;19/08/2014;19:34:08;Yappa;magnetic;5;OPEN
27004;Don Skinner;12/12/2002;03:35:13;Cegeka;good to so;5;IGNORE
27005;Scott Perry;05/05/2009;23:48:27;PXL;moved window are world crash;8;IGNORE
27006;Audrey Patrick;31/12/2002;02:26:42;ACA-IT;my it do so;0;CLOSED
27007;Jeannie Allison;12/09/2015;17:04:42;Yappa;code through many;10;CLOSED
27008;Alissa Battle;06/01/2002;01:45:17;Cegeka;who boon always text find want;6;OPEN
27009;Dallas Whitehead;03/11/2011;09:01:24;XCOMM;;0;IN PROGRESS
27010;Jesse Reese;21/05/2004;23:19:07;PXL;with red else days sofa;3;IGNORE
27011;Danny Wiley;28/01/2003;21:10:55;Yappa;sidekick to show do;3;CLOSED
27012;Jan Schneider;20/08/2011;10:01:53;T-Network;hat they they warp sofa handled show;1;OPEN
27013;Chasity Larsen;15/07/2007;21:23:10;ACA-IT;trees;3;IGNORE
27014;Alisha Cantrell;30/03/2009;18:19:17;Cegeka;smoke dreams assert;4;OPEN
27015;William Alston;14/08/2008;04:41:55;Proximus;asked constantly hold was shepherd or maybe while;10;OPEN
27016;Glenn Nolan;27/12/2001;22:58:25;Telenet;text or enter rabbit automatically are dreams;4;IGNORE
27017;Ken Blanchard;07/11/2003;19:22:11;ACA-IT;they man I it;5;OPEN
27018;Charles Reilly;16/09/2001;02:54:11;Proximus;the hat what;7;OPEN
27019;Gina Weeks;28/08/2012;18:47:34;Eurosys;automatically magnetic discovered numbers pull automatically ship;0;CLOSED
27020;Ethan Solis;05/11/2012;00:26:39;T-Network;to from;10;IN PROGRESS
27021;Tristan Byers;06/11/2010;08:13:58;PXL;room sofa sits dreams;6;IN PROGRESS
27022;Rex Hurst;17/10/2000;08:56:46;Proximus;discovered it while with else;7;IGNORE
27023;Jean Juarez;12/09/2012;12:51:27;Mobistart;is;8;OPEN
27024;Heather Andrews;01/02/2006;00:06:42;PXL;captain hat what it demanded;2;CLOSED
27025;Trisha Donovan;21/03/2003;09:50:59;T-Network;;1;IN PROGRESS
27026;Kathleen James;22/02/2011;22:41:48;T-Network;waited window asked ghost found to text;10;IN PROGRESS
27027;Holly McClure;24/04/2000;04:42:03;T-Network;ship came I rescue wrong discovered;1;IN PROGRESS
27028;Chris Moreno;10/11/2015;12:44:20;Telenet;captain on the it my have;8;IN PROGRESS
27029;Eddie Pope;09/12/2016;09:23:18;T-Network;hot or something came came wrong;10;OPEN
27030;Dale Christensen;26/05/2009;09:52:23;PXL;had automatically open numbers;5;IN PROGRESS
27031;Debra Morrison;01/09/2002;11:05:29;Yappa;hat;7;CLOSED
27032;Kaitlyn Blankenship;19/03/2007;00:16:29;Eurosys;;8;IN PROGRESS
27033;Frank Richardson;29/09/2009;21:38:15;PXL;to I good on;4;IGNORE
27034;Devin Zimmerman;28/12/2014;13:44:59;PXL;ghost trees do with to computer speed;5;IGNORE
27035;Brian Atkinson;02/05/2007;07:18:16;Cegeka;probably;0;CLOSED
27036;Alexandra Pate;05/01/2004;15:20:08;XCOMM;warp throw much in room ill sits;9;IN PROGRESS
27037;Christopher Moreno;08/04/2001;08:01:57;XCOMM;;6;CLOSED
27038;Tabitha Savage;09/09/2010;19:14:35;XCOMM;keys until have shepherd out;2;OPEN
27039;Denise Logan;27/06/2009;00:42:28;PXL;people came handled is find in;5;IN PROGRESS
27040;Gail Levy;02/11/2011;04:59:27;Yappa;with what;4;IGNORE
27041;Doris Mullins;08/01/2014;19:51:59;T-Network;the banging sacrifice;1;IGNORE
27042;Mandy Wolf;15/06/2007;04:23:14;Cegeka;room had badly suspense of pique with;4;CLOSED
27043;Charles Van halen;26/03/2001;13:59:28;Telenet;until headphones always much interest where;2;OPEN
27044;Greg Snider;15/04/2010;07:14:49;Yappa;pull to of until cold;5;IN PROGRESS
27045;Megan Goodman;08/06/2004;03:20:44;ACA-IT;hid or maybe room worn took waited rabbit;7;IGNORE
27046;Harley Velez;26/03/2000;12:03:42;PXL;on;2;IN PROGRESS
