49001;Regina Erickson;11/08/2001;01:33:12;Mobistart;to;8;OPEN
49002;Lance Obrien;26/02/2006;12:50:34;Telenet;of demanded library in from;9;CLOSED
49003;Shirley Schneider;05/07/2015;04:32:19;Eurosys;;5;OPEN
49004;Derek Ochoa;13/02/2016;03:10:31;Cegeka;;7;IGNORE
49005;Haley Hunt;16/07/2012;10:31:36;Proximus;where numbers;10;CLOSED
49006;Holly Haley;04/06/2013;02:08:32;Eurosys;white asked ending end room;10;OPEN
49007;Tom Phillips;15/04/2015;10:45:53;Telenet;books sofa we no build suspense;6;IGNORE
49008;Duane O'neill;13/02/2009;08:17:41;Yappa;;0;IN PROGRESS
49009;Rhonda Saunders;01/01/2012;07:38:09;Telenet;in waited my leader rescue pull trees;5;CLOSED
49010;Leah Sanford;07/03/2011;21:56:26;ACA-IT;show is;8;CLOSED
49011;Joanne Blackwell;30/01/2002;13:47:31;Eurosys;white trees with ends it;7;CLOSED
49012;Logan Price;14/03/2005;19:35:50;PXL;when;1;IGNORE
49013;Kristin Snow;07/11/2014;02:15:58;Cegeka;hid keys;2;IGNORE
49014;Gail McKee;08/01/2010;09:58:30;PXL;shepherd hold rabbit end;0;CLOSED
49015;Cassandra O'neill;22/03/2002;14:04:41;PXL;;1;CLOSED
49016;Cathy Figueroa;25/02/2013;19:18:31;XCOMM;monster smoke else came hold secretly interest;1;OPEN
49017;Audrey Wilkerson;23/04/2010;01:05:23;Mobistart;are headphones;2;IGNORE
49018;Evelyn Underwood;25/06/2015;21:53:31;Telenet;sacrifice to no banging;10;CLOSED
49019;Tara Ortiz;14/07/2001;16:16:45;XCOMM;open lots list wicket;9;OPEN
49020;Melanie Rios;05/02/2008;18:45:59;T-Network;end to came it wicket we;2;OPEN
49021;Bruce Lindsay;17/01/2015;17:30:02;ACA-IT;visions from are island was;4;IGNORE
49022;Trevor Hendricks;29/10/2012;08:59:58;XCOMM;are moved;7;CLOSED
49023;Ian York;18/07/2012;09:21:13;PXL;;10;OPEN
49024;Cheyenne England;26/12/2007;07:21:32;Cegeka;show about computer hid as;3;OPEN
49025;Stephen Rivers;13/12/2010;18:43:43;Telenet;;3;IGNORE
49026;Dennis Barton;27/08/2003;06:09:04;XCOMM;on came;4;OPEN
