3501;Gene Bonner;18/11/2014;16:47:37;Cegeka;with they are sidekick enter leader wrong;0;CLOSED
3502;Ernest Fitzpatrick;24/10/2000;15:32:57;XCOMM;they;5;CLOSED
3503;Daniel Malone;19/09/2010;11:45:10;Mobistart;ill is;9;IN PROGRESS
3504;Pamela Frederick;19/08/2003;19:50:08;PXL;in dreams came to constantly is;5;OPEN
3505;Jan Langley;03/02/2014;14:51:27;ACA-IT;so;2;IN PROGRESS
3506;Vanessa Montoya;11/08/2011;09:13:49;Cegeka;light came;3;IN PROGRESS
3507;Kathleen Murphy;01/05/2011;04:14:21;XCOMM;sill much moved we through;5;IN PROGRESS
3508;Eddie Woodard;13/01/2013;05:14:05;Eurosys;show pull until ball red when badly;9;CLOSED
3509;Marion Hale;23/01/2010;13:14:42;Cegeka;or enter have do hatch rabbit;10;CLOSED
3510;Melinda Bradshaw;17/12/2005;23:11:41;Yappa;have have asked others build the;4;OPEN
3511;Dallas Franco;11/05/2004;21:14:16;T-Network;;4;IGNORE
3512;Dustin Howe;04/08/2003;01:33:36;Telenet;they no;4;IN PROGRESS
3513;Rose Calderon;31/05/2013;04:52:37;Mobistart;with hot took computer words;5;OPEN
3514;Duane Rodgers;28/11/2016;17:12:39;PXL;wrong secretly came as to badly from;10;CLOSED
3515;Ruth Salinas;24/06/2014;21:28:27;T-Network;text pique in what dreams;10;IGNORE
3516;Vivian Nolan;19/10/2015;23:01:13;PXL;;4;OPEN
3517;Trent Blankenship;13/02/2014;08:13:38;Telenet;pique asked pull;6;OPEN
3518;Kylie Knox;08/12/2005;11:33:42;Yappa;came what ends will had enter people;6;OPEN
3519;Susan Manning;28/06/2004;01:39:40;Telenet;shepherd light magnetic write open;4;IGNORE
3520;Jacob Jefferson;05/07/2014;16:41:43;Yappa;open when of;8;IGNORE
3521;Dan Monroe;19/09/2016;18:07:07;Mobistart;magnetic days so hat dreams write television;4;IGNORE
3522;Rachel Rocha;26/10/2012;04:23:47;Eurosys;;7;IGNORE
3523;Rocky Hanson;03/10/2013;16:26:22;Cegeka;;6;CLOSED
3524;Billie Ferrell;26/07/2012;19:23:34;Eurosys;much;10;CLOSED
3525;Russ Whitaker;21/10/2010;02:40:11;ACA-IT;trying world should;1;OPEN
3526;Everett Mooney;10/03/2008;19:25:11;Cegeka;light white do sofa days when;1;IGNORE
3527;Sue Rosario;21/06/2004;19:34:13;Eurosys;text suspense sits;3;OPEN
3528;Joey Winters;22/01/2009;12:40:19;T-Network;ending;6;CLOSED
3529;Lawrence Cox;31/07/2008;17:03:20;Proximus;shepherd open open;9;OPEN
3530;Troy Cabrera;09/05/2005;22:06:43;ACA-IT;took man enter discovered numbers when hat;2;IGNORE
3531;Eva Harris;05/05/2015;23:30:28;Yappa;;2;IN PROGRESS
3532;Dale Gray;05/12/2013;00:30:44;Cegeka;headphones crash waited good to as;5;CLOSED
3533;Pamela Rivers;31/08/2014;23:02:41;Proximus;asked what discovered write else;9;IN PROGRESS
3534;Pete Alexander;12/03/2006;00:42:35;PXL;always hid;8;CLOSED
3535;Pat Hinton;22/08/2006;14:15:47;PXL;have will numbers;0;IGNORE
3536;Cynthia Holloway;18/02/2015;12:22:32;Mobistart;;5;CLOSED
3537;Arthur Drake;02/12/2007;17:05:12;Mobistart;in it's code boon;3;OPEN
3538;Duane Lamb;10/04/2007;15:15:43;Proximus;it ill with text will;10;CLOSED
3539;Phillip Lancaster;07/02/2011;22:45:17;XCOMM;took should of the dreams with;8;IGNORE
3540;Tamara Ayala;20/02/2001;12:39:09;XCOMM;what came else probably list;1;CLOSED
3541;Ronda Mathis;03/11/2011;19:24:39;ACA-IT;numbers of ball should;1;CLOSED
3542;Wanda Riddle;05/08/2012;14:59:36;PXL;window came lost dad else interest out;4;OPEN
