37001;Shane McClain;26/02/2006;20:39:42;Cegeka;it it crash will;6;OPEN
37002;Dale Barrett;26/04/2007;20:23:08;XCOMM;have hot will;2;IN PROGRESS
37003;Harley Bentley;19/03/2013;00:10:53;XCOMM;came probably ghost window world trying;8;CLOSED
37004;Connie McCormick;18/05/2010;10:51:29;XCOMM;throw;8;IN PROGRESS
37005;Stacey Floyd;23/03/2016;02:35:16;Telenet;I secretly code about;6;IN PROGRESS
37006;Carolyn McNeil;07/10/2006;13:54:44;T-Network;about have a died sill it;7;CLOSED
37007;Norman Turner;14/05/2016;06:01:26;ACA-IT;words sill have worn;4;IGNORE
37008;Herbert Olsen;18/11/2006;14:02:49;XCOMM;red;9;CLOSED
37009;Josh Deleon;26/07/2005;01:34:44;Yappa;or maybe show;0;OPEN
37010;Josh Michael;04/03/2004;08:53:02;PXL;as moved came generated handled web;7;IGNORE
37011;Kimberly Sherman;16/10/2011;19:12:11;Mobistart;waited when died or maybe are sits;5;IGNORE
37012;Bradley Bryan;12/12/2007;19:28:14;Mobistart;ending plane the of much write so;5;OPEN
37013;Charles Moon;07/05/2015;16:13:08;Telenet;where crash always;3;IGNORE
37014;Martin Byrd;30/04/2014;18:10:46;PXL;is room light came plane;10;OPEN
37015;Rebecca Murphy;21/09/2013;11:41:57;PXL;;9;IGNORE
37016;Russ Horton;13/10/2003;04:47:52;PXL;end about monster;0;IGNORE
37017;Brett Sampson;18/01/2016;20:32:59;Proximus;text island end;9;IN PROGRESS
37018;Nathan Michael;19/08/2006;23:45:26;Cegeka;room secretly interest;2;IN PROGRESS
37019;Sydney McCarthy;07/12/2008;11:37:07;ACA-IT;captain lots ghost open or they;3;OPEN
37020;Jon Romero;07/11/2014;11:02:54;ACA-IT;;1;OPEN
37021;Thelma Dominguez;14/05/2003;07:46:27;Mobistart;;4;IN PROGRESS
37022;Joseph Sykes;24/05/2011;01:00:15;XCOMM;so in;9;IN PROGRESS
37023;Alice Navarro;01/01/2011;15:13:32;ACA-IT;about;2;IN PROGRESS
37024;Tara Manning;22/11/2016;03:02:28;T-Network;out ball demanded my;2;CLOSED
37025;Catherine Welch;25/08/2015;23:53:45;Cegeka;are in sidekick show we window;8;OPEN
37026;Megan McCoy;29/12/2005;07:14:12;Telenet;handled banging show so;5;CLOSED
37027;Brad Dudley;18/06/2007;19:22:38;Proximus;interest lost ball through do what;4;OPEN
37028;Abby Silva;29/09/2013;21:25:30;XCOMM;rabbit probably ship list;6;IN PROGRESS
37029;Courtney Nielsen;24/05/2009;13:46:33;T-Network;hot hot lost;7;IGNORE
37030;Glen Dillon;29/07/2000;10:29:50;ACA-IT;warp a;5;IGNORE
37031;Rachel Noel;16/01/2014;12:34:28;ACA-IT;caves came warp;8;IN PROGRESS
37032;Harold Ferguson;05/07/2011;20:18:37;Eurosys;of room open wrong books;7;IN PROGRESS
37033;Tony Leblanc;16/09/2006;14:57:26;Eurosys;rabbit;2;OPEN
37034;Dave Macias;11/05/2009;08:36:04;XCOMM;room;3;IN PROGRESS
37035;Lori Perez;21/09/2013;18:32:36;Eurosys;pull books should something the hat;9;CLOSED
37036;Lisa Lucas;02/07/2005;12:51:57;Yappa;;5;CLOSED
37037;Melinda Hodge;28/10/2013;05:05:57;Eurosys;dreams lots of;6;CLOSED
37038;Mason Nash;25/10/2013;17:18:16;Proximus;on boon sacrifice;6;IGNORE
37039;Corey Grimes;10/06/2004;03:21:07;ACA-IT;web is took;7;OPEN
37040;Bob Phelps;28/06/2004;18:55:16;Yappa;;8;CLOSED
37041;Marie Burch;09/05/2006;02:41:58;Yappa;waited no sacrifice wrong so;5;IN PROGRESS
37042;Eva Saunders;18/11/2011;17:05:24;T-Network;shepherd ball ball in cold;3;IN PROGRESS
37043;Louis McCall;14/04/2006;09:36:54;Proximus;discovered to on out;3;IGNORE
37044;Rick Lambert;02/07/2009;21:14:21;Cegeka;was hid to lock took in world;1;OPEN
37045;Brenda Padilla;03/05/2016;19:58:38;Telenet;to died;7;CLOSED
37046;Lisa Boone;24/07/2011;04:49:53;Telenet;people with plane;6;OPEN
37047;Carol Ware;22/07/2005;19:23:53;XCOMM;visions else pique what;7;IN PROGRESS
37048;Chester O'neal;12/06/2008;04:51:31;Eurosys;or do speed;10;IN PROGRESS
37049;Elizabeth Cardenas;16/09/2014;03:13:59;Telenet;came;7;CLOSED
37050;Randy Wright;14/08/2009;04:20:44;Cegeka;people else caves books a with to;2;CLOSED
37051;Carrie Ellison;19/03/2008;22:09:25;Eurosys;probably;4;OPEN
37052;Brad Lawson;10/08/2004;23:56:20;T-Network;sacrifice hid have;3;IN PROGRESS
37053;Cameron Steele;24/03/2010;11:13:48;Telenet;;7;CLOSED
37054;Glen Lawson;10/09/2014;08:03:22;Mobistart;rescue moved had they;2;OPEN
37055;Savannah Rodgers;23/07/2013;20:10:43;Mobistart;asked ends interest trying cold came end;4;CLOSED
37056;Jack Santiago;02/03/2013;00:02:20;PXL;red of something;5;CLOSED
37057;Kathryn Valdez;30/05/2015;07:18:23;Telenet;speed out pique;3;IN PROGRESS
37058;Joshua Stout;24/01/2003;21:54:39;ACA-IT;handled;2;IGNORE
37059;Jonathan Price;24/10/2011;05:39:45;T-Network;computer monster to white;1;CLOSED
37060;Clara Strickland;25/02/2007;05:40:02;Yappa;the people ending rescue suspense pull list;7;IN PROGRESS
37061;Brianna Wilkerson;08/02/2010;02:39:35;ACA-IT;are white;6;IN PROGRESS
37062;James Blevins;30/08/2004;21:57:14;PXL;of of island sill while they;5;OPEN
37063;Abigail Vega;12/07/2016;05:25:00;Mobistart;of magnetic sofa;9;IN PROGRESS
37064;Doris Mendez;15/04/2009;15:17:20;ACA-IT;list we a hat have;3;IN PROGRESS
37065;Karen Walton;10/01/2003;01:10:28;Yappa;hold rabbit build people something;1;IN PROGRESS
37066;Baby Hill;11/07/2013;23:52:37;XCOMM;much;1;OPEN
37067;Tina Wiggins;13/07/2008;13:06:30;PXL;plane light are when open waited a;0;IN PROGRESS
37068;Benjamin Sweet;29/09/2015;04:44:27;Eurosys;lots in hot;3;IGNORE
37069;Alexis Walls;16/05/2010;12:49:10;Telenet;a island want it sidekick;0;OPEN
37070;Angela Velazquez;27/01/2008;20:13:44;Cegeka;others in handled end on rescue;6;IGNORE
37071;Jason Munoz;11/11/2011;11:46:11;Mobistart;good automatically speed wicket;2;IGNORE
37072;Donna Gilmore;28/12/2002;20:39:28;Telenet;who had headphones;4;CLOSED
37073;Elaine Clements;17/11/2010;18:37:51;Yappa;pique it dad sidekick my;8;IN PROGRESS
37074;Marcus Guerrero;17/08/2002;01:14:07;Telenet;cold captain people demanded in;1;OPEN
37075;Alisha McLaughlin;05/09/2008;16:18:28;Cegeka;it what trying we;8;OPEN
37076;Jodi Hughes;17/05/2008;05:55:27;Cegeka;do in dreams books;7;CLOSED
37077;Leslie Hood;29/03/2009;17:48:48;Cegeka;ill;3;OPEN
37078;Deanna Newman;20/07/2016;17:53:06;ACA-IT;hat automatically red;10;OPEN
37079;Vivian Richard;12/10/2007;11:08:31;PXL;should interest red;1;IGNORE
37080;Douglas Henderson;28/07/2007;04:31:21;Yappa;boon sidekick as about;0;IN PROGRESS
37081;Unborn Delgado;29/03/2010;13:07:48;Proximus;of ship do;2;IN PROGRESS
37082;Barbara Soto;30/09/2010;18:55:00;T-Network;asked red it's do;9;OPEN
37083;Daniel Glass;24/09/2013;07:44:46;XCOMM;or came leader have;6;IN PROGRESS
37084;Paula Cardenas;18/02/2013;07:44:23;Telenet;;2;IN PROGRESS
37085;Sue McCray;20/05/2012;20:11:13;Yappa;ghost in found ball to;2;CLOSED
37086;Misty Sullivan;08/12/2003;13:13:31;T-Network;else write it trying;2;OPEN
37087;Miranda Hopkins;05/06/2006;01:28:51;Cegeka;sacrifice;1;IN PROGRESS
37088;Ryan Bartlett;01/02/2002;03:20:35;Cegeka;of are pique rescue as island had;10;OPEN
37089;Daniel Parrish;04/12/2006;19:55:43;Yappa;ghost when hid;6;IN PROGRESS
37090;Stanley Poole;20/05/2004;07:23:33;Yappa;ball handled in as of probably do;7;CLOSED
37091;Bethany Whitaker;25/02/2005;17:19:45;T-Network;;8;OPEN
37092;Cindy Stevenson;07/05/2000;23:23:42;Telenet;trying visions crash automatically;7;IN PROGRESS
37093;Sandra Durham;23/11/2000;18:46:12;Mobistart;sidekick find rabbit or maybe banging;7;CLOSED
37094;Tabatha Wood;17/11/2014;17:07:59;Eurosys;sofa wicket the hot hot found found;0;OPEN
37095;Lance Deleon;11/03/2009;12:48:26;Proximus;lock white from sidekick generated of;9;IN PROGRESS
37096;Trent Graham;17/02/2012;22:23:26;Telenet;computer automatically;2;OPEN
37097;Denise Lott;26/07/2003;01:18:49;PXL;something sidekick on are words good came;6;CLOSED
37098;Shanna Greene;12/08/2003;00:18:26;XCOMM;or maybe in was;1;IGNORE
37099;Diana McKnight;03/06/2002;22:16:45;Proximus;from from something trying room man;0;CLOSED
37100;Larry Van halen;08/11/2008;23:06:13;Telenet;;6;CLOSED
37101;Erica Hopkins;31/05/2010;13:04:25;Eurosys;automatically others;3;IN PROGRESS
37102;Dalton Clements;08/12/2009;14:41:12;Cegeka;computer show sidekick find automatically what;2;CLOSED
37103;Jared Case;29/10/2010;15:41:33;ACA-IT;are caves worn show to wrong;5;CLOSED
37104;Ryan Roberts;20/09/2016;21:50:29;Cegeka;words build fire;3;CLOSED
37105;Bryan Nash;05/03/2012;19:09:11;ACA-IT;of plane was;1;CLOSED
37106;Ed Goodwin;19/06/2002;12:11:28;T-Network;asked;9;IN PROGRESS
37107;Holly Nash;26/07/2015;08:46:13;Proximus;hid my;5;CLOSED
37108;Curtis Meadows;09/11/2005;03:33:24;PXL;;3;OPEN
37109;Karen Salinas;08/11/2012;11:58:48;XCOMM;until television;0;IGNORE
37110;Gail Mitchell;05/02/2012;08:49:33;XCOMM;this keys keys dad room boon we;9;IGNORE
37111;Dominic Larson;30/08/2001;00:57:26;PXL;on do took numbers;10;OPEN
37112;Rebecca Alvarado;19/08/2003;11:37:53;PXL;dreams;8;IGNORE
37113;Sheila Salazar;13/09/2005;07:22:32;T-Network;with others web generated;10;OPEN
37114;Sherry Lester;10/10/2013;22:21:48;T-Network;text sofa days;1;IN PROGRESS
37115;Harley Schwartz;20/06/2003;15:37:27;Proximus;;4;IGNORE
37116;Lori Cross;13/10/2016;18:23:41;Mobistart;of lost out write;1;OPEN
37117;Ruth Chan;08/09/2014;17:43:09;Mobistart;in code with in captain captain;0;OPEN
37118;Darren Hill;16/06/2006;01:16:08;Eurosys;sofa when to ill;5;CLOSED
