19501;Miranda Little;01/11/2016;23:54:29;Cegeka;;4;IGNORE
19502;Justin Hawkins;24/04/2005;02:27:52;ACA-IT;good trees through;10;IGNORE
19503;Vernon Rollins;22/07/2001;20:06:54;Proximus;code room no while pique keys to;4;CLOSED
19504;Ryan Haynes;17/11/2012;11:09:18;Yappa;secretly dreams;6;OPEN
19505;Harley Haynes;26/04/2001;01:17:53;ACA-IT;;10;IN PROGRESS
19506;Maria Burgess;31/05/2016;09:48:37;ACA-IT;people it;8;CLOSED
19507;Rex Leon;17/03/2004;03:19:01;XCOMM;have;9;CLOSED
19508;Chasity Aguirre;25/11/2009;21:41:42;Mobistart;trees no;7;CLOSED
19509;Andrea Burch;27/05/2014;21:16:09;Eurosys;;8;OPEN
19510;Darla Giles;03/11/2001;03:13:42;Proximus;is through;5;OPEN
19511;Louis Rivers;11/11/2015;23:29:26;XCOMM;ending want when else hat;2;CLOSED
19512;Tabitha Holden;08/10/2004;18:55:25;PXL;wicket dreams badly;0;IN PROGRESS
19513;Curtis Stafford;15/02/2004;20:02:11;XCOMM;;1;IN PROGRESS
19514;Jenna Conley;14/05/2016;00:13:09;Eurosys;web of;4;OPEN
19515;Father Acevedo;08/08/2007;11:53:22;Cegeka;;0;CLOSED
19516;Danielle Roy;14/06/2011;11:05:51;T-Network;write others where;1;CLOSED
19517;Clint Duke;24/05/2002;15:21:22;Mobistart;trees red is came;0;IGNORE
19518;Eugene Franklin;23/04/2012;16:52:19;Proximus;of have in pique hid;8;OPEN
19519;Charlie Guy;02/11/2004;18:21:03;Yappa;came trying rabbit it's until do headphones;1;IN PROGRESS
19520;Cindy Gregory;31/07/2014;08:18:09;Proximus;on who to sacrifice;5;OPEN
19521;Angela Holland;30/01/2013;13:21:02;XCOMM;will it;2;IGNORE
19522;Debra Russell;06/12/2014;10:47:04;Proximus;something;10;CLOSED
19523;Sherri Sims;23/03/2002;20:02:15;Proximus;visions red came banging was;6;CLOSED
19524;Kaitlyn Hopkins;25/01/2012;12:28:17;XCOMM;it's or generated secretly leader;4;OPEN
19525;Dale Copeland;09/09/2013;10:47:50;Proximus;;5;IGNORE
19526;Diane McKee;02/06/2009;00:18:00;XCOMM;magnetic came;8;CLOSED
19527;Tasha Kirby;07/08/2001;22:38:23;Yappa;always on monster pull out;3;IN PROGRESS
19528;Dominic Watts;10/04/2006;04:19:47;Yappa;they suspense hat lock cold;8;IN PROGRESS
19529;Abigail Haney;17/10/2003;19:01:15;PXL;the;7;CLOSED
19530;Albert Shannon;20/09/2014;06:48:37;XCOMM;are should to build;2;OPEN
19531;Tessa Tillman;09/05/2006;22:51:59;Mobistart;in banging hold;3;OPEN
19532;Amber Kent;10/06/2013;06:56:34;Cegeka;island always in white throw;2;IGNORE
19533;Clint Bradley;23/01/2010;12:59:01;ACA-IT;pull it rabbit computer;5;CLOSED
19534;Sean Lindsay;22/12/2010;23:06:12;Telenet;caves trees where who suspense red;0;IN PROGRESS
19535;Robbie Wilkerson;02/05/2010;03:22:10;Telenet;shepherd sill;10;IGNORE
19536;Regina Duke;04/09/2000;08:10:59;ACA-IT;headphones sofa will ends interest what;2;IN PROGRESS
19537;Kaitlyn Pope;02/05/2008;05:05:33;Proximus;sits find web in people took man;10;IN PROGRESS
19538;Edward Riddle;02/11/2013;09:27:58;XCOMM;man else had are visions cold when;7;CLOSED
19539;Gloria Hines;06/01/2000;05:32:22;XCOMM;came should;4;CLOSED
19540;Trent Craft;23/07/2010;18:30:58;Telenet;in;8;OPEN
19541;Edward Wong;26/10/2012;05:53:03;PXL;island when sofa pull had monster captain;4;CLOSED
19542;Kenneth Booth;17/09/2002;04:08:37;Eurosys;ends captain caves demanded discovered;8;IN PROGRESS
19543;Vicki Brady;28/11/2001;17:01:47;Telenet;speed;1;OPEN
19544;Anna McIntosh;01/04/2010;05:14:18;T-Network;write light good of took much the;6;IN PROGRESS
19545;Samantha Cooley;03/12/2001;01:10:21;Telenet;enter ship do have are probably magnetic;5;IGNORE
19546;Heidi Odonnell;08/01/2012;00:57:41;Eurosys;interest it rescue ending numbers open this;2;OPEN
19547;Floyd Burgess;16/05/2006;02:19:16;Eurosys;on so until;2;CLOSED
19548;Roy Rasmussen;02/06/2010;15:53:54;Yappa;;1;OPEN
19549;Haley Cameron;21/04/2006;09:24:16;ACA-IT;when probably light;3;OPEN
19550;Tracey Cleveland;10/07/2006;17:58:02;Telenet;came else enter banging banging show;0;CLOSED
19551;Christoph Horton;06/03/2000;21:35:43;XCOMM;when as crash are what so;1;CLOSED
19552;Randy Wheeler;05/10/2012;22:28:11;Mobistart;;7;IGNORE
19553;Amy Sandoval;05/07/2009;12:39:51;Mobistart;enter;7;OPEN
19554;Raymond Mayo;04/08/2014;09:02:49;Cegeka;plane words;9;IN PROGRESS
19555;Debra Riggs;22/12/2014;01:32:45;Yappa;;10;OPEN
19556;Jimmy Weaver;10/05/2000;09:44:49;Eurosys;list days;0;IN PROGRESS
19557;Cassandra Rojas;26/10/2003;10:07:31;Proximus;show something what list television;5;IN PROGRESS
19558;Troy Shaffer;25/05/2003;09:28:57;ACA-IT;;4;CLOSED
19559;Rodney Brewer;15/11/2012;22:58:50;Eurosys;sits visions sacrifice a while days;6;IGNORE
19560;Howard Case;18/12/2005;05:33:32;PXL;;0;IN PROGRESS
19561;Lloyd Johnson;21/11/2009;08:05:57;Mobistart;it;5;CLOSED
19562;Harley Barber;01/04/2012;10:43:08;T-Network;something plane demanded as;7;IGNORE
19563;Dylan Powell;24/11/2013;22:02:47;T-Network;from enter magnetic;3;OPEN
19564;Felicia Banks;19/06/2005;02:40:35;T-Network;ill numbers open;8;CLOSED
19565;Jan Bowen;03/11/2013;09:50:47;Proximus;it's in fire;6;OPEN
19566;Tracey Lowery;03/08/2002;09:00:14;ACA-IT;rabbit computer are found dreams when white;10;IGNORE
19567;Stacy Stanley;22/11/2003;23:31:55;Cegeka;on visions what with asked plane much;0;IGNORE
19568;Destiny Wall;15/03/2014;13:15:13;XCOMM;;4;IN PROGRESS
19569;Faith Marks;31/12/2001;16:07:47;ACA-IT;pull headphones hold open dad are web;6;CLOSED
19570;Tiffany Aguilar;14/07/2009;11:15:54;Cegeka;plane sidekick will monster island text in;3;CLOSED
19571;Derrick Burns;02/06/2000;14:58:59;Cegeka;waited numbers list;7;IGNORE
19572;Randall Castillo;14/02/2002;19:23:22;Proximus;headphones where;0;OPEN
19573;Jean House;17/01/2016;16:21:58;ACA-IT;my monster in visions do hid;2;CLOSED
19574;Amy Rios;09/04/2013;20:32:26;Proximus;banging through;7;IGNORE
19575;Leah Pollard;25/08/2003;00:11:16;Proximus;was is should ending numbers island;5;CLOSED
19576;Jenny Dorsey;21/09/2007;12:27:49;Telenet;secretly library sidekick what;2;CLOSED
19577;Jeremiah Young;28/12/2006;15:58:28;XCOMM;on do dad open came handled hold;8;IN PROGRESS
19578;Eugene Newman;30/08/2004;03:57:11;PXL;should constantly sofa;8;IGNORE
19579;Darrell Greene;20/03/2001;06:23:51;T-Network;until library this;2;IN PROGRESS
19580;Randi Horne;01/09/2011;06:49:06;Telenet;as caves lock;6;IGNORE
19581;Kathleen Randall;21/10/2004;14:29:16;Proximus;as list no ill light computer what;0;CLOSED
19582;Dorothy Clements;24/01/2006;19:54:21;Eurosys;of dreams in;0;OPEN
19583;Kaitlyn Guy;14/05/2003;00:53:21;Telenet;ghost smoke wicket secretly ship had;7;CLOSED
19584;Lori Wooten;03/05/2005;18:24:41;Proximus;smoke captain;0;CLOSED
19585;Michelle York;24/03/2013;03:01:11;ACA-IT;hot rescue out moved who good;0;IN PROGRESS
19586;Tiffany Rosales;29/08/2013;21:36:36;PXL;leader red;2;IN PROGRESS
19587;Penny McMahon;17/09/2003;17:37:03;Yappa;do many much had;4;IN PROGRESS
19588;Sherri Randolph;14/02/2007;12:13:27;Mobistart;hot visions with visions;10;IGNORE
19589;Adam Lancaster;07/02/2010;19:35:10;XCOMM;white a magnetic have of list about;8;CLOSED
19590;Ted Blevins;26/04/2001;20:45:10;T-Network;the demanded who pique;0;CLOSED
19591;Christoph Thompson;21/09/2008;21:17:59;Telenet;;5;IN PROGRESS
19592;Tashia Curry;01/04/2008;22:58:37;Mobistart;so boon have books build magnetic ending;0;IN PROGRESS
19593;Linda Montgomery;26/10/2010;05:00:32;Yappa;end they in where my of;2;OPEN
19594;Victoria Dunlap;22/08/2007;06:50:08;PXL;is ship hat;1;IGNORE
19595;Emily Ramirez;11/09/2002;17:15:57;Cegeka;warp hid;8;IGNORE
19596;Darrell Castro;07/09/2004;08:36:37;PXL;to in came;9;IGNORE
19597;Catherine Delgado;04/03/2016;13:56:44;Telenet;enter are boon always;2;CLOSED
19598;Stephen Trujillo;29/12/2015;22:57:07;Mobistart;;4;IGNORE
19599;Clara Forbes;14/08/2007;12:35:42;ACA-IT;;3;IGNORE
19600;Francis Norris;10/04/2006;03:25:26;Mobistart;assert plane was man island pull;8;IN PROGRESS
19601;Don McLeod;18/10/2005;07:22:16;Telenet;open to;4;OPEN
19602;Paula Howell;22/12/2001;00:12:56;PXL;show;10;OPEN
19603;Darrell Doyle;24/11/2003;09:54:10;XCOMM;;1;IGNORE
19604;Nathan Webb;26/07/2004;10:21:22;Mobistart;is captain automatically is of;3;CLOSED
19605;Dana Barlow;14/12/2005;21:23:37;PXL;trees books;1;CLOSED
19606;Tracie Estes;05/11/2005;15:48:28;XCOMM;had;0;IN PROGRESS
19607;Shanna Strong;31/08/2003;11:34:56;Telenet;window;0;OPEN
19608;Jason Soto;26/02/2000;06:40:07;ACA-IT;;9;IGNORE
19609;Nick Pickett;15/08/2002;20:38:42;Proximus;to was crash;7;OPEN
19610;Jan Joyce;18/08/2016;21:43:56;XCOMM;moved suspense;8;IN PROGRESS
19611;Emily Jefferson;17/04/2015;21:37:58;XCOMM;;9;IGNORE
19612;Myron Beck;25/06/2012;10:53:03;Cegeka;while;5;IN PROGRESS
19613;Tia Hardy;19/08/2009;13:14:23;Mobistart;worn enter trees wicket with through;10;IN PROGRESS
19614;William Shaw;12/12/2014;07:46:16;Telenet;sofa do code build;2;OPEN
19615;Victor Sanchez;30/05/2001;07:39:56;T-Network;or maybe was build ball to came;8;OPEN
