43001;Phyllis Hart;07/01/2009;02:03:48;PXL;suspense caves to rescue build;10;IGNORE
43002;Jon Cummings;08/10/2015;09:32:13;T-Network;pull throw;6;OPEN
43003;Nina Fleming;01/05/2014;14:46:24;Telenet;until red;9;CLOSED
43004;Leslie Santos;22/11/2012;14:27:09;XCOMM;died ends it automatically others window;4;OPEN
43005;Chris Colon;12/12/2002;13:45:18;XCOMM;;10;CLOSED
43006;Brandon Cherry;15/11/2011;22:06:00;Yappa;should with ending is to;8;CLOSED
43007;Bethany Hardin;18/09/2004;18:07:48;XCOMM;to people have leader;7;OPEN
43008;Kelsey Huber;27/02/2003;18:10:57;PXL;;10;IN PROGRESS
43009;Hannah Burnett;31/10/2006;09:03:32;Yappa;discovered fire they island found pull;1;OPEN
43010;Sean Acevedo;31/03/2009;15:10:37;Cegeka;world interest came through open;9;OPEN
43011;Kendra Robles;22/12/2012;14:37:02;PXL;words man crash hold computer;7;IN PROGRESS
43012;Joel Kerr;31/08/2005;19:21:18;XCOMM;badly;7;IGNORE
43013;Norma Beach;02/04/2004;08:11:10;Telenet;;10;CLOSED
43014;Lloyd Blair;04/07/2007;11:03:39;Eurosys;others to throw will is words;4;IGNORE
43015;Anthony Fulton;29/09/2010;19:12:21;XCOMM;;9;OPEN
43016;Drew Guzman;08/09/2006;06:20:57;Proximus;so generated boon while wicket caves sill;4;OPEN
43017;Andrew Kirkland;18/09/2006;08:52:00;Proximus;will generated throw or maybe end;8;IGNORE
43018;Jacob Talley;03/05/2003;15:24:44;Mobistart;;4;OPEN
43019;Julia Glenn;19/08/2000;15:26:23;XCOMM;room constantly much;8;IGNORE
43020;Madison Burt;25/04/2009;02:37:28;ACA-IT;hid a a fire discovered cold to;0;CLOSED
43021;April Sanchez;13/01/2011;20:08:35;Yappa;;6;IN PROGRESS
43022;Amy Shaw;21/02/2015;05:15:12;Eurosys;are is demanded ends is;4;CLOSED
43023;Melanie Mays;13/05/2009;14:17:51;PXL;are so dad do;8;IN PROGRESS
43024;Terry Lowe;09/02/2003;22:52:22;T-Network;ill;5;CLOSED
43025;Abigail Kirby;21/12/2007;21:24:40;ACA-IT;what died are with to;7;IN PROGRESS
43026;Ted Simmons;08/12/2009;21:19:06;Cegeka;computer library open;0;CLOSED
43027;Dominic Randolph;07/08/2015;16:20:24;Telenet;probably;6;IGNORE
43028;Vicky Hartman;21/05/2002;04:13:53;Yappa;on hot web are speed hat words;2;IGNORE
43029;Shawn Chang;14/12/2001;22:24:00;PXL;television ill I wrong;4;OPEN
43030;Martin Hartman;11/03/2005;06:28:05;Mobistart;words sits we end;4;OPEN
43031;Sally Sims;27/10/2013;17:35:55;Eurosys;show rescue the they is ship;0;CLOSED
43032;Sandra Buchanan;28/01/2005;19:20:39;XCOMM;window dreams;1;OPEN
43033;Don Lloyd;20/11/2008;14:01:45;T-Network;trying where to;9;IGNORE
43034;Tabitha Shannon;10/10/2002;06:46:28;Eurosys;this pique lost always hat no man;2;CLOSED
43035;Tessa Craig;31/03/2000;05:01:28;T-Network;sill leader;5;IN PROGRESS
43036;Amy Hart;06/10/2004;11:59:02;Proximus;handled;4;IGNORE
43037;Andy Huffman;05/03/2012;13:57:27;Telenet;where is constantly;9;IGNORE
43038;Kenny Miranda;06/03/2012;23:10:55;Mobistart;white computer is;8;IGNORE
43039;Chad Beck;17/09/2004;09:28:49;Telenet;to a where;0;CLOSED
43040;Autumn Clay;25/01/2008;03:39:44;Proximus;what ending who should many;4;CLOSED
43041;Loretta Collins;18/11/2005;03:53:10;XCOMM;island white write to hot island;7;IGNORE
43042;Rose Torres;19/05/2013;07:00:39;PXL;captain light to while days numbers;3;IGNORE
43043;Marvin Calhoun;19/08/2005;00:48:27;Cegeka;came rabbit trees where;7;IN PROGRESS
43044;Krista Lara;25/07/2004;16:36:02;T-Network;good demanded suspense speed do so ghost;1;CLOSED
43045;Mariah Fletcher;23/03/2012;15:56:13;Yappa;who people about out always we boon;10;IGNORE
43046;Kristina Davidson;07/01/2012;03:15:29;XCOMM;pull text;2;OPEN
43047;Paul Foley;13/12/2000;23:25:04;T-Network;ill constantly trying leader headphones;10;IGNORE
43048;Connie Donovan;06/05/2008;21:13:48;XCOMM;;4;OPEN
43049;Ethan Randall;12/06/2014;05:42:57;Eurosys;computer ending interest waited to until of;10;OPEN
43050;Sandra Perry;17/06/2002;03:50:48;Eurosys;;4;OPEN
43051;Felicia Bartlett;22/09/2004;02:14:53;Yappa;computer asked is should list waited show;10;CLOSED
43052;Louis Castro;16/01/2005;04:06:14;Proximus;to cold show shepherd room sits;8;IN PROGRESS
43053;Thomas Nicholson;18/11/2001;19:14:20;ACA-IT;world list through;6;IN PROGRESS
43054;Lacey Delaney;06/02/2013;09:33:44;Yappa;;6;OPEN
43055;Rose Olsen;11/04/2001;22:29:50;Cegeka;open;2;IN PROGRESS
43056;Greg Fitzgerald;26/01/2015;06:56:39;Cegeka;no;3;CLOSED
43057;Shawna Roberson;06/11/2004;08:06:40;ACA-IT;died others or maybe worn dad ends;6;IGNORE
