5501;Timmy Gentry;03/07/2002;13:23:45;T-Network;room we days television discovered boon from;3;CLOSED
5502;Laura Lindsey;17/08/2007;17:09:55;XCOMM;my to badly it;4;IN PROGRESS
5503;Dan Erickson;27/03/2003;11:54:29;PXL;constantly good will rabbit light days;7;IN PROGRESS
5504;Bryan Thompson;01/02/2010;19:58:13;XCOMM;end is magnetic;9;IGNORE
5505;Dakota Guy;14/09/2009;22:11:13;ACA-IT;code boon;7;IN PROGRESS
5506;Jackie Tran;30/11/2004;14:35:04;Cegeka;words dreams we this when much;2;OPEN
5507;Chad Rivera;04/06/2001;22:23:16;Cegeka;cold handled;1;OPEN
5508;Glenn Le;28/06/2010;18:55:44;PXL;hid with worn words are words;2;IGNORE
5509;Willie Clark;28/11/2014;18:19:31;Yappa;where my moved text it's my code;1;IN PROGRESS
5510;Penny Mayo;15/03/2003;03:42:04;ACA-IT;on white took sidekick text;10;IGNORE
5511;Zachary Stuart;15/11/2005;22:30:19;XCOMM;on trying trees trying island was;0;IN PROGRESS
5512;Larry Sandoval;03/06/2010;02:54:27;T-Network;;10;IN PROGRESS
5513;Alicia Rowland;17/11/2009;22:27:31;T-Network;;1;CLOSED
5514;Wayne Stone;07/01/2006;23:34:56;Telenet;hatch came in the good do;8;IGNORE
5515;Mitchell Gross;12/05/2003;20:12:17;Eurosys;interest rabbit to;0;OPEN
5516;Peggy Foreman;29/01/2006;16:26:08;PXL;text moved came;3;OPEN
5517;Dan Barron;18/10/2004;17:20:37;Yappa;;3;IGNORE
5518;Tom Booth;30/06/2015;01:48:11;PXL;is about died build;9;OPEN
5519;Jonathan Harper;16/07/2016;13:23:10;Telenet;;8;OPEN
5520;Kenneth Holcomb;16/01/2009;04:35:40;Proximus;the books;5;CLOSED
5521;Dorothy Spencer;01/02/2000;10:30:11;Mobistart;lost speed hatch library end show I;2;IGNORE
5522;Dixie Mathews;19/07/2013;03:54:06;XCOMM;computer want dreams where was wrong constantly;5;OPEN
5523;Jan Wells;31/08/2016;01:36:06;ACA-IT;cold crash ill red had;10;OPEN
5524;Craig Leblanc;01/08/2009;12:53:07;PXL;computer ship;6;CLOSED
5525;Marvin Farmer;13/01/2005;13:42:50;Yappa;crash a in;7;OPEN
5526;Tonya Rosales;14/06/2012;16:12:11;Mobistart;sacrifice;4;OPEN
5527;Summer Griffin;12/09/2014;16:52:25;Cegeka;do fire what many rescue;3;IGNORE
5528;Charlene Wagner;08/11/2015;01:19:54;ACA-IT;waited no of web others to;2;IGNORE
5529;Loretta Taylor;24/08/2004;04:21:26;Yappa;;9;OPEN
5530;Brooke Jenkins;04/04/2004;21:34:41;XCOMM;what;4;OPEN
5531;Todd Stout;14/03/2003;22:26:56;Cegeka;lost worn as room man;3;IGNORE
5532;Sean George;16/11/2007;16:14:38;Proximus;we a;8;IGNORE
5533;Skyler Garrett;11/10/2015;17:18:32;Telenet;build we or maybe headphones ill;3;IN PROGRESS
5534;Debra Whitley;26/03/2011;13:00:09;Eurosys;want handled to;0;IGNORE
5535;Tabitha Downs;30/10/2012;01:49:11;Eurosys;of boon;6;OPEN
5536;Kaitlyn Harding;24/10/2003;03:33:11;Telenet;constantly caves lots in text something;3;OPEN
5537;Jeremy Blanchard;08/08/2006;15:08:37;XCOMM;banging list caves is sits white it's;7;OPEN
5538;Rachel O'neil;18/07/2014;07:18:06;Telenet;have man should demanded;6;OPEN
5539;Vickie Gardner;03/05/2009;17:01:51;XCOMM;of while;6;CLOSED
5540;Jeannie Sims;08/03/2005;00:31:49;Eurosys;no others it headphones it when;9;IGNORE
5541;Baby Carr;15/10/2002;19:06:35;PXL;came in world through;8;IGNORE
5542;Kelly Barrera;03/01/2015;11:33:50;Proximus;room waited wrong magnetic;9;IGNORE
5543;Randy McKinney;25/03/2007;05:54:27;PXL;pull;4;IN PROGRESS
5544;Ronald Dickinson;05/12/2012;23:26:09;XCOMM;this we;5;CLOSED
5545;Mariah Walton;01/03/2015;09:45:18;Mobistart;cold have was interest;2;IN PROGRESS
5546;Gabriel Obrien;21/07/2002;16:25:18;Mobistart;suspense island red trees;10;CLOSED
5547;Jeremy Burns;09/06/2002;08:27:20;Cegeka;light list;8;CLOSED
5548;Caleb Booker;29/05/2015;23:41:14;T-Network;rescue always to monster;7;CLOSED
5549;Maria Hogan;16/09/2008;19:38:57;T-Network;headphones;4;IN PROGRESS
5550;Chuck Green;26/04/2003;06:59:33;Proximus;fire suspense until came came hat;2;OPEN
5551;Bob Hopkins;03/10/2007;16:25:41;PXL;shepherd shepherd as waited;1;IN PROGRESS
5552;Melissa Moses;16/01/2004;08:13:40;Cegeka;do wicket with are of;9;OPEN
5553;Vanessa Raymond;11/05/2014;07:26:42;Proximus;hot;3;OPEN
5554;Norma Sawyer;17/06/2008;21:17:04;Yappa;;7;IGNORE
5555;Billy Gross;07/03/2005;11:38:02;PXL;;9;CLOSED
5556;Marvin Patton;25/07/2011;12:47:32;ACA-IT;;0;IN PROGRESS
5557;Joann Alvarez;29/09/2003;22:41:45;PXL;room cold do of have;2;IN PROGRESS
5558;Martha McLaughlin;24/12/2014;10:47:53;Telenet;through it came room probably visions;0;IN PROGRESS
5559;Gage Lang;15/04/2014;15:48:18;XCOMM;probably dreams the;8;OPEN
5560;Mitchell Nash;18/04/2001;13:03:39;Telenet;plane words;0;CLOSED
5561;Summer Macias;13/11/2005;12:26:03;PXL;came to world television have;5;OPEN
5562;Destiny Cooke;20/06/2008;17:42:19;Eurosys;in red room always to crash;0;OPEN
5563;Elizabeth Watson;24/09/2014;10:36:57;ACA-IT;show had they in where plane;5;CLOSED
5564;Eric Rosario;05/04/2007;22:04:13;T-Network;red end build worn web;4;IGNORE
5565;Matthew King;25/12/2008;08:33:47;Telenet;so will have;4;CLOSED
5566;Clarence David;03/03/2001;07:53:29;XCOMM;wrong hid television;1;CLOSED
5567;Shanda Wiley;17/09/2008;04:14:10;Telenet;ending hid generated suspense ghost;10;CLOSED
5568;Rod Larson;24/09/2005;11:27:16;ACA-IT;ship do will much;2;OPEN
5569;Trent Lindsay;01/12/2001;11:53:24;ACA-IT;ends to light;8;OPEN
5570;Darrell Robinson;12/09/2005;18:19:49;Cegeka;hat secretly constantly what crash died;3;CLOSED
5571;Erica Sharp;25/11/2005;23:49:57;Eurosys;else room to sacrifice shepherd;0;IGNORE
5572;Justin Black;14/10/2016;20:47:39;XCOMM;visions smoke;5;CLOSED
5573;Elaine Boone;12/09/2006;18:12:31;XCOMM;lock lost open from;8;OPEN
5574;Sherry Heath;20/11/2003;16:17:08;Proximus;;7;IN PROGRESS
5575;Kristy Dennis;26/07/2006;00:09:52;Cegeka;came lost;5;CLOSED
5576;Harry Hobbs;28/02/2011;09:00:14;Proximus;with smoke library automatically should;1;IGNORE
5577;Darlene Gregory;09/12/2014;12:39:17;XCOMM;it's much want lost in leader or maybe;4;OPEN
5578;Joanne Greene;02/11/2007;08:21:19;XCOMM;numbers hat no demanded sits;1;OPEN
5579;Tina Shaw;26/06/2013;00:57:43;PXL;came lots;5;OPEN
5580;Tammy Calderon;28/09/2004;20:31:55;T-Network;hold build this what secretly lost monster;7;CLOSED
5581;Wayne Petersen;21/08/2016;20:23:20;T-Network;open have man to want ending out;1;IGNORE
5582;Shawn Branch;30/04/2016;03:13:11;Proximus;to;2;IGNORE
5583;Martha Petty;22/01/2003;18:05:56;ACA-IT;text;7;IGNORE
5584;Johnny Fulton;03/07/2013;23:40:49;Telenet;is captain;4;OPEN
5585;Jeffrey Morgan;21/05/2004;16:06:37;Eurosys;in what interest they;1;CLOSED
5586;Jacob Cooley;13/12/2000;20:54:12;Telenet;moved;5;CLOSED
5587;Walter Kirkland;23/09/2009;12:19:59;Cegeka;;2;OPEN
5588;Kathy Patton;29/03/2005;18:19:34;Eurosys;what to are;0;OPEN
5589;Eugene Bradshaw;08/01/2011;13:49:41;Cegeka;we hat I I sits;4;IGNORE
5590;Toni Hart;17/05/2014;14:11:25;T-Network;found suspense so they took;1;OPEN
5591;Larry Sampson;23/03/2009;13:49:11;Mobistart;this caves should;3;OPEN
5592;Steven Nieves;13/04/2000;07:40:41;ACA-IT;monster show sofa;8;IN PROGRESS
5593;Leslie McGee;07/07/2012;04:41:11;Yappa;rabbit what others came are;9;IN PROGRESS
5594;Clayton Sellers;21/03/2003;10:09:40;XCOMM;wicket rabbit with words others a;7;OPEN
5595;Dalton Moore;29/03/2012;21:07:24;ACA-IT;have;2;IGNORE
5596;Scott Hood;29/04/2000;04:46:58;PXL;is computer want hatch hatch;3;OPEN
5597;Douglas Pace;19/01/2008;18:35:52;Telenet;to keys this they;10;IN PROGRESS
5598;Brandi Goodwin;24/09/2012;23:39:15;Telenet;end found do numbers books a;2;OPEN
5599;Penny Simmons;23/01/2006;17:52:22;XCOMM;ending list when to;6;CLOSED
5600;John Wallace;12/02/2011;20:00:33;Yappa;always we lock secretly it's had;3;IN PROGRESS
5601;Christian McBride;24/03/2000;19:47:04;Yappa;computer sacrifice plane;7;OPEN
5602;Keith Kelly;10/03/2008;19:46:33;PXL;lock smoke find warp;3;IN PROGRESS
5603;Greg Luna;08/09/2010;14:00:57;ACA-IT;;2;IN PROGRESS
5604;John Hardy;11/09/2004;14:58:07;Mobistart;magnetic throw what demanded through;3;IGNORE
5605;Jade Maldonado;25/06/2003;01:52:31;XCOMM;came on open discovered sidekick;10;CLOSED
5606;Samantha Gardner;16/03/2016;03:50:06;Eurosys;hold something waited library sacrifice;9;IGNORE
5607;Terri Fleming;01/05/2002;07:31:24;PXL;where found worn sidekick text;7;CLOSED
5608;Jack Ingram;30/01/2011;08:29:20;Proximus;it they the else;3;CLOSED
5609;Rick Lawson;20/01/2007;22:05:15;Yappa;when waited had as this good will;1;CLOSED
5610;Tammy Richmond;11/10/2009;10:36:29;Cegeka;enter sill lock generated else computer;6;IGNORE
