21501;Mindy Hunt;08/03/2005;12:45:27;Cegeka;visions on sits hot boon pique;6;IGNORE
21502;Father Snyder;26/10/2012;09:32:01;Mobistart;;3;OPEN
21503;Michael Carr;28/02/2006;12:23:44;XCOMM;shepherd caves;1;OPEN
21504;Joshua Schwartz;17/11/2009;14:38:16;Proximus;light through will ghost;3;IGNORE
21505;Pam Branch;14/05/2008;01:09:08;T-Network;;7;IN PROGRESS
21506;Sabrina Donovan;17/02/2008;08:10:52;Mobistart;ending they;5;IN PROGRESS
21507;Wanda Gutierrez;09/05/2013;11:51:13;Proximus;badly waited ghost;1;IGNORE
21508;Marilyn Lowery;07/01/2009;23:10:39;Proximus;wicket who as plane numbers do came;2;OPEN
21509;Wendy Knowles;23/06/2001;04:45:09;T-Network;else do hat headphones;1;OPEN
21510;Virginia Deleon;07/01/2007;11:47:48;Telenet;with enter it of;1;CLOSED
21511;Chris Snyder;08/01/2009;06:10:32;PXL;will on had sits with worn;10;CLOSED
21512;William Schmidt;21/06/2012;19:19:09;T-Network;came;9;IGNORE
21513;Laura Shaw;24/12/2014;03:11:56;Eurosys;words much something;10;IN PROGRESS
21514;Jill Jacobson;02/07/2000;06:11:59;Yappa;about in sits when window on books;10;CLOSED
21515;Allison Pittman;05/11/2016;20:24:03;Telenet;;1;IN PROGRESS
21516;Mindy Cunningham;11/10/2016;13:12:52;Yappa;to shepherd moved always text a;9;IGNORE
21517;Cassandra McGuire;10/08/2000;14:44:54;ACA-IT;people what dad enter world to;4;IN PROGRESS
21518;Eugene Raymond;22/05/2012;10:21:13;XCOMM;sill should else sidekick;4;OPEN
21519;Matthew McDonald;29/11/2008;19:13:28;T-Network;;9;CLOSED
21520;Olivia Beard;25/02/2006;14:00:03;Proximus;ends constantly room always this suspense;5;IGNORE
21521;Mindy Rush;06/05/2003;02:38:53;Eurosys;open came dad pull crash sidekick from;9;IGNORE
21522;Abby Gonzales;13/03/2008;18:53:37;Cegeka;trying on;0;IGNORE
21523;Jesse Bowers;10/03/2000;11:28:44;ACA-IT;want visions they was;2;OPEN
21524;Paul Hicks;14/06/2014;12:06:31;Telenet;lock hid;8;CLOSED
21525;Megan Griffin;27/07/2011;04:15:18;XCOMM;;9;IGNORE
21526;Carla Vega;01/04/2004;23:49:05;Yappa;worn we;6;IN PROGRESS
21527;Glen Ewing;30/05/2011;09:44:46;PXL;window about trying visions text on;4;OPEN
21528;Katie Wilder;13/04/2011;19:49:46;Cegeka;where pique crash came a constantly to;9;IGNORE
21529;Darlene Sanford;24/02/2004;09:33:02;XCOMM;;4;IN PROGRESS
21530;Tracy Montgomery;19/11/2003;08:42:15;Yappa;;3;OPEN
21531;Joyce Burch;19/01/2010;00:29:13;Eurosys;in television trees it do in to;4;IGNORE
