29501;Rodney Battle;18/07/2014;15:47:16;Mobistart;on in find books;4;CLOSED
29502;Ronda Benton;08/02/2006;23:56:17;Proximus;or do it when;8;IGNORE
29503;Ralph Levine;04/04/2003;04:16:48;ACA-IT;it sits do on books hot;10;OPEN
29504;Terri Wynn;02/11/2009;21:49:54;Yappa;are keys end white;3;IN PROGRESS
29505;Catherine Garza;04/08/2008;23:59:48;T-Network;discovered they want caves;0;OPEN
29506;Stacey Pearson;24/08/2002;14:23:35;ACA-IT;came people;4;OPEN
29507;Vicki McBride;09/12/2002;10:35:25;Eurosys;where words in numbers;9;OPEN
29508;Samuel Freeman;29/05/2005;17:25:22;Proximus;dreams;1;IGNORE
29509;Alissa Sawyer;16/05/2004;16:15:49;Telenet;list or;1;CLOSED
29510;Dorothy Harrington;25/05/2006;06:51:19;Eurosys;ends lock;6;IGNORE
29511;Jean Ortega;14/11/2004;22:12:56;Cegeka;sits;6;IGNORE
29512;Corey Floyd;31/03/2009;04:24:21;ACA-IT;to died;4;OPEN
29513;Kim Anthony;03/07/2009;15:08:10;Proximus;ghost demanded are ends is;8;OPEN
29514;Adam Singleton;25/03/2009;18:52:39;T-Network;cold ghost is something code what window;10;IGNORE
29515;Roy Copeland;22/06/2014;12:31:26;Telenet;;1;IN PROGRESS
29516;Steve McCray;28/07/2014;13:52:16;XCOMM;good;5;IN PROGRESS
29517;Chester Duke;11/02/2005;00:33:39;XCOMM;what what text;2;CLOSED
29518;Jody Heath;11/11/2014;08:59:56;Proximus;came so a it words;9;OPEN
29519;Anthony Hatfield;05/01/2014;10:15:18;Proximus;island many or maybe probably enter demanded;5;CLOSED
29520;Clarence Ayala;23/03/2000;08:55:51;Telenet;sill sits my ball;4;OPEN
29521;Austin Blake;05/05/2014;05:09:51;XCOMM;what banging to white much else;2;IN PROGRESS
29522;Pat Ewing;27/05/2010;02:26:39;T-Network;had it's;10;IN PROGRESS
29523;Helen Soto;02/11/2003;11:33:25;Telenet;shepherd hot boon open television room;2;OPEN
29524;Tracey Rocha;12/10/2000;10:12:52;PXL;as assert no;5;CLOSED
29525;Alissa Love;18/12/2014;08:26:32;Cegeka;assert build dad;10;IN PROGRESS
29526;Mother Barker;13/02/2001;16:11:32;Yappa;rescue light throw;9;OPEN
29527;Beverly Schultz;10/08/2013;07:21:54;Proximus;;10;CLOSED
29528;Cameron Richard;08/04/2010;21:20:54;T-Network;ghost what;7;IGNORE
29529;Shaun Jefferson;05/01/2016;23:58:28;XCOMM;came;5;CLOSED
29530;Savannah Vaughn;29/01/2005;01:12:10;Eurosys;ship else;3;OPEN
29531;Carolyn Galloway;26/12/2002;01:19:27;Telenet;leader suspense smoke;1;IGNORE
29532;Paige Salas;28/03/2007;17:20:16;Cegeka;is computer this code write;7;CLOSED
29533;Rachel Kline;27/12/2001;10:49:19;T-Network;my probably;7;IN PROGRESS
29534;Kaitlyn Dalton;30/06/2012;08:25:32;T-Network;room;5;CLOSED
