42001;Hope McMahon;25/12/2009;03:19:27;Yappa;;3;CLOSED
42002;Jessie Roy;11/01/2004;08:28:04;XCOMM;wrong;6;OPEN
42003;Norman McClure;16/12/2002;16:44:45;Cegeka;;7;OPEN
42004;Doris Duffy;04/11/2008;12:37:54;Telenet;rescue have banging fire;4;CLOSED
42005;Mitchell Noel;01/01/2005;07:58:39;XCOMM;assert magnetic open what;1;CLOSED
42006;Peggy Curtis;10/12/2010;06:22:57;Mobistart;until found cold keys;8;OPEN
42007;Elaine Preston;06/10/2002;15:02:32;ACA-IT;sofa room people;9;IGNORE
42008;Annette Camacho;02/06/2009;22:42:13;Eurosys;light captain through ball;4;CLOSED
42009;Alyssa Clark;05/09/2002;14:51:33;Cegeka;when ends want headphones in fire monster;0;IN PROGRESS
42010;Catherine Beach;04/08/2008;20:21:27;Cegeka;numbers we it constantly;7;IGNORE
42011;Duane Watson;26/04/2016;06:57:55;T-Network;sits assert assert where banging;7;IGNORE
42012;Randall Gaines;10/07/2009;01:15:01;Eurosys;boon sacrifice asked who;9;OPEN
42013;Patrick Juarez;22/08/2010;01:27:41;Mobistart;list;1;OPEN
42014;Alissa Moses;16/03/2012;12:46:42;XCOMM;list white;3;CLOSED
42015;Stacey Christian;17/08/2012;08:27:55;Cegeka;many show;10;OPEN
42016;Deborah Bradley;18/06/2001;14:02:23;Proximus;;9;IGNORE
42017;Mickey Klein;19/08/2005;13:01:56;XCOMM;interest days shepherd room wrong;10;OPEN
42018;Jack Pope;09/03/2010;18:03:24;Yappa;will write asked out;0;CLOSED
42019;Nancy McKnight;09/05/2011;20:19:07;Mobistart;should took a;0;IN PROGRESS
42020;Logan Dunn;26/12/2007;00:13:07;T-Network;from assert handled;1;OPEN
42021;Norman Matthews;16/11/2007;06:34:06;Telenet;a they;7;OPEN
42022;Zachary Gonzalez;30/06/2016;10:27:02;Yappa;end cold automatically;3;IGNORE
42023;Melanie Ramos;24/12/2013;19:47:08;Telenet;are my ship while want or maybe;3;IN PROGRESS
42024;Clarence Vinson;11/10/2005;09:53:53;PXL;through island of took until;3;IN PROGRESS
42025;Rocky Brooks;14/10/2002;08:39:20;Cegeka;suspense we;0;CLOSED
42026;Terri William;19/11/2016;05:01:52;XCOMM;when so;10;OPEN
42027;Brandi Poole;15/10/2008;07:40:16;Telenet;plane have secretly;10;IN PROGRESS
42028;Jenny Austin;18/05/2013;08:00:08;Proximus;banging will;8;IGNORE
42029;Tyrone Hall;21/05/2000;22:19:15;ACA-IT;want in;8;IGNORE
42030;Christoph Mullen;05/08/2011;15:45:35;ACA-IT;computer hatch good;8;OPEN
42031;Abby Schroeder;10/08/2013;19:36:30;Yappa;hot moved;4;IN PROGRESS
42032;Tara Sloan;03/11/2010;08:25:08;Proximus;people write handled;3;IGNORE
42033;Holly Travis;02/05/2014;21:01:20;Eurosys;window crash died write;0;OPEN
42034;Susan Kim;10/01/2001;16:43:27;Cegeka;to plane it or find lost monster;5;OPEN
42035;Chad Kline;17/07/2002;12:12:44;Cegeka;hid lost island island to;2;CLOSED
42036;Billy Cohen;04/09/2009;13:29:54;ACA-IT;worn something;10;IN PROGRESS
42037;Harold Fletcher;26/03/2000;18:05:23;Telenet;ship it's books who this;2;OPEN
42038;Kathryn Page;06/06/2011;10:16:58;PXL;asked;9;IN PROGRESS
42039;Katelyn Lawson;19/02/2005;06:48:45;Telenet;is badly this we sofa as;4;IN PROGRESS
42040;Sherri Nieves;04/12/2010;01:07:02;Cegeka;demanded sofa will much;0;IN PROGRESS
42041;Joseph Ortega;02/07/2013;16:30:13;Proximus;my it's so;1;IGNORE
42042;Curtis Jimenez;06/01/2016;09:46:33;Mobistart;do crash code lost is no;4;CLOSED
42043;Kenny Pierce;16/05/2007;17:06:20;T-Network;;10;IGNORE
42044;Christopher Wood;22/11/2016;21:43:42;Telenet;is moved plane had people wicket;4;CLOSED
42045;Maria McIntyre;27/12/2007;11:48:28;PXL;to pique caves or fire;7;IN PROGRESS
42046;Roxanne Hendricks;17/11/2013;01:07:17;Telenet;badly to to;5;CLOSED
42047;Rose Little;05/02/2008;09:38:00;T-Network;;3;IN PROGRESS
42048;Hunter Cantu;04/09/2004;01:55:21;Cegeka;cold monster as sidekick;9;IN PROGRESS
42049;Miranda William;06/01/2011;09:43:57;Proximus;computer hold probably;3;IN PROGRESS
42050;Evelyn Stanley;08/03/2015;11:07:03;Cegeka;;1;OPEN
42051;Marty Clay;14/07/2013;12:32:31;ACA-IT;died banging;9;OPEN
42052;Danny O'neil;12/06/2008;21:10:54;Telenet;speed lost to it of my they;3;CLOSED
42053;Wanda Head;02/04/2013;14:22:16;PXL;found who to automatically library;5;IGNORE
42054;Nancy Duke;10/03/2013;13:23:43;Eurosys;sacrifice so plane shepherd build died do;7;OPEN
42055;Danny Casey;12/01/2009;12:57:00;Yappa;;2;OPEN
42056;Zachary Greer;15/10/2008;22:09:57;Telenet;lost others rabbit about wicket show ship;0;OPEN
42057;Chasity Branch;25/09/2015;20:34:20;Cegeka;a a where what;10;IN PROGRESS
42058;Rusty Thompson;03/07/2000;23:07:51;Yappa;had find generated days ghost;3;CLOSED
42059;Clara Kennedy;28/09/2013;09:09:20;Yappa;when text pull shepherd;10;IGNORE
42060;Gary Klein;23/11/2002;23:35:26;Eurosys;leader;3;IGNORE
42061;Mason Smith;15/08/2014;03:50:54;PXL;always much wicket want banging lost;7;IN PROGRESS
42062;Faith Cummings;10/09/2014;17:50:31;Yappa;to wrong will of with ill waited;1;IN PROGRESS
42063;Dennis Bennett;16/08/2015;20:47:53;Telenet;in crash;4;IGNORE
42064;Carol Snyder;10/07/2004;22:05:20;ACA-IT;;9;IN PROGRESS
42065;Tristan Reid;15/01/2014;07:04:47;Telenet;computer suspense will died found;6;OPEN
42066;Joshua Boyd;08/09/2004;17:27:18;XCOMM;it window ball with pique it man;8;OPEN
42067;Mitchell Conley;15/06/2004;06:41:30;Proximus;from;0;IN PROGRESS
42068;Paul Hester;28/07/2007;15:08:16;ACA-IT;want days in;9;IN PROGRESS
42069;Ed Floyd;23/02/2006;18:52:01;PXL;will no;3;IGNORE
42070;Willie Frye;02/10/2016;23:13:08;Eurosys;out in about suspense of island crash;0;CLOSED
42071;Brenda Campbell;13/12/2007;03:53:32;T-Network;leader it's demanded days;4;IN PROGRESS
42072;Gregory Robbins;10/10/2003;21:48:32;Proximus;warp plane handled caves others;9;IN PROGRESS
42073;Brianna Manning;30/04/2008;13:34:58;PXL;probably it it warp web hat;5;IN PROGRESS
42074;Jon Nunez;04/07/2011;03:34:04;Proximus;people who ill list always;8;OPEN
42075;Mason Briggs;16/04/2016;07:33:25;Mobistart;automatically show until of throw;10;IN PROGRESS
42076;Dalton Thompson;04/02/2011;18:39:01;PXL;crash I discovered smoke plane automatically;2;OPEN
42077;Summer Rojas;15/02/2012;13:45:02;Yappa;demanded from warp computer;7;CLOSED
42078;Dave Booth;09/07/2007;02:33:00;XCOMM;came room dreams;4;IN PROGRESS
42079;Jody Frye;24/03/2008;05:22:45;PXL;sacrifice to hold;1;OPEN
42080;Wesley Harris;08/12/2015;10:24:15;ACA-IT;hold with monster is light on;9;IN PROGRESS
42081;Barbara Bowen;13/02/2016;04:06:04;Cegeka;;5;OPEN
42082;Ian Blanchard;21/02/2003;02:51:40;Proximus;is dad ends wicket;4;CLOSED
42083;Katherine Baker;23/05/2000;03:44:22;Yappa;sacrifice suspense constantly or maybe my ship came;9;OPEN
42084;Sabrina Taylor;26/12/2014;10:33:38;Cegeka;secretly what magnetic out banging red;10;IN PROGRESS
42085;Corey Boyer;08/05/2005;15:20:35;PXL;;7;CLOSED
42086;Kay Rowe;04/09/2013;14:17:18;ACA-IT;hatch;0;OPEN
42087;Don McGee;20/01/2010;21:32:29;ACA-IT;on;4;CLOSED
42088;Arthur Hines;07/05/2005;05:03:18;Yappa;or maybe;7;IGNORE
42089;Randall Adams;23/12/2010;21:14:39;XCOMM;;7;CLOSED
42090;Alan McKee;04/05/2005;05:30:30;Yappa;computer died;7;IGNORE
42091;Allen Flowers;24/11/2000;01:59:47;Cegeka;;0;IGNORE
42092;Carolyn Osborn;23/11/2008;18:38:16;Telenet;demanded white;7;OPEN
42093;Shanda Cantu;20/10/2014;19:30:11;Telenet;hot do lost;7;IGNORE
42094;Crystal Gilmore;02/05/2007;07:03:12;ACA-IT;light or maybe automatically;2;IGNORE
42095;Brent Franco;30/09/2004;20:55:29;Cegeka;dad no banging ends island as others;6;IN PROGRESS
42096;William Macdonald;28/05/2008;06:19:36;Cegeka;smoke ship handled sacrifice sacrifice;8;IGNORE
42097;Matt Bishop;08/03/2008;05:00:48;XCOMM;probably books will;1;OPEN
42098;Alisha Bishop;07/05/2006;07:11:21;Eurosys;else;3;IGNORE
42099;Julia Gray;31/12/2012;01:34:31;PXL;;7;IGNORE
42100;John McGee;17/11/2001;09:26:40;Cegeka;ball web worn television it's in constantly;2;IN PROGRESS
42101;Phillip Holder;30/11/2015;17:49:17;XCOMM;worn generated asked have;0;IN PROGRESS
42102;Helen Beach;18/04/2000;08:33:08;Yappa;throw came discovered;8;OPEN
42103;Troy Curtis;31/07/2008;20:31:13;PXL;much warp;5;CLOSED
42104;Steve Valenzuela;28/10/2007;14:08:23;Yappa;ending came handled caves was is library;0;IN PROGRESS
42105;Richard Clemons;22/01/2003;02:43:06;ACA-IT;;8;OPEN
42106;Mary Graham;10/01/2002;03:37:09;T-Network;speed do no who handled sidekick;7;CLOSED
42107;Mariah Robles;12/05/2005;11:43:04;Mobistart;hot waited about about write had while;4;OPEN
42108;Angela Watts;15/03/2008;14:48:03;Cegeka;hatch a;1;OPEN
42109;Skyler Walter;06/04/2016;07:31:56;Telenet;it it are died;2;OPEN
42110;Cynthia Manning;31/10/2009;20:10:46;XCOMM;this others ship sill monster;1;IN PROGRESS
42111;Gene Byers;20/02/2014;21:44:55;Telenet;of until ship wicket;5;OPEN
42112;Alicia Harrison;05/05/2004;06:38:47;Yappa;want fire crash came;4;CLOSED
42113;Tommy Cooke;03/06/2004;08:22:55;Yappa;interest people caves;4;IN PROGRESS
42114;Jake Barron;30/04/2008;20:50:41;XCOMM;crash warp trying asked suspense island what;7;OPEN
42115;Alice Bradshaw;20/09/2012;09:57:26;PXL;rabbit open text until;7;OPEN
42116;Patrick Best;13/06/2008;15:18:54;XCOMM;of is in this;5;OPEN
42117;Rita Hyde;24/12/2006;13:50:55;Proximus;hatch ending books computer in;1;OPEN
42118;Jackie Colon;29/07/2010;15:38:51;Telenet;television island;5;IGNORE
42119;Catherine Moore;23/01/2016;13:49:47;ACA-IT;words is what visions;0;IN PROGRESS
