25501;Timmy Tillman;14/10/2014;12:38:33;Cegeka;;9;CLOSED
25502;Zachary Flowers;02/03/2015;19:09:16;Yappa;on room sacrifice;5;CLOSED
25503;Ed Ford;11/10/2014;12:59:08;PXL;crash handled;9;IGNORE
25504;Corey Holloway;11/06/2005;08:03:52;Mobistart;lost ship;6;CLOSED
25505;Justin Dawson;28/01/2011;18:33:57;T-Network;of want in worn asked show;5;IN PROGRESS
25506;Rob Foley;22/05/2008;04:38:35;T-Network;crash window to to always good hid;0;IN PROGRESS
25507;Kristin Mercer;20/03/2011;10:16:04;ACA-IT;they worn interest television;10;IN PROGRESS
25508;Marion Gaines;07/02/2014;14:44:24;XCOMM;hat;10;OPEN
25509;Miranda Garrett;02/02/2010;23:55:26;T-Network;about hold words probably;6;IN PROGRESS
25510;Jeannie Hayden;17/10/2007;23:07:35;Mobistart;of magnetic took;9;IGNORE
25511;Nicole McConnell;03/03/2004;01:37:33;Yappa;enter;9;IGNORE
25512;April Waters;07/07/2011;00:32:05;Proximus;it end web will they pique handled;0;IGNORE
25513;Sue Stephenson;06/10/2013;10:43:48;Eurosys;secretly trying hid;0;IGNORE
25514;Melissa Sosa;01/06/2015;01:52:52;Proximus;died generated pull island;1;IGNORE
25515;Ronda Van halen;04/12/2001;13:07:45;XCOMM;it television what library my lots;6;IN PROGRESS
25516;Jenny Hoffman;12/11/2004;05:01:36;T-Network;should this was will constantly ghost;1;IN PROGRESS
25517;Destiny McFarland;06/02/2006;20:40:18;Proximus;to wrong ship or maybe rescue magnetic always;0;CLOSED
25518;Tracy Gentry;17/09/2012;15:04:44;XCOMM;the will do trying lock;1;OPEN
25519;Gene Hubbard;21/11/2009;05:28:22;T-Network;until it have;10;CLOSED
25520;Kylie Rocha;14/11/2011;11:38:23;T-Network;;1;IN PROGRESS
25521;Sierra Benton;11/12/2008;07:25:52;XCOMM;came is what came are ends;6;IGNORE
25522;Edward Dorsey;01/04/2004;20:22:17;ACA-IT;while words when web;2;IN PROGRESS
25523;Rodney House;25/02/2016;07:00:23;Eurosys;probably numbers computer;0;IN PROGRESS
25524;Craig Barr;23/04/2013;00:08:35;Yappa;with while something where demanded;4;IN PROGRESS
25525;Peggy Giles;03/06/2010;16:23:59;Eurosys;throw leader;0;CLOSED
25526;Kristina McKee;12/11/2015;19:31:27;PXL;hid plane this to demanded;6;IGNORE
25527;Jennifer Mathews;26/02/2013;17:42:01;Proximus;captain probably boon from dreams it something;8;IN PROGRESS
25528;Jeffrey Clark;21/01/2005;03:12:07;Telenet;;1;IN PROGRESS
25529;Corey Franks;13/06/2001;07:36:06;Cegeka;secretly;1;CLOSED
25530;Clifford Gould;28/05/2011;21:04:42;ACA-IT;plane sill light;6;IGNORE
25531;Kris Wong;27/12/2014;07:13:36;Eurosys;while fire is books trying;2;IGNORE
25532;Austin Long;30/05/2001;08:25:48;Yappa;numbers write of sidekick pull assert many;4;IN PROGRESS
25533;Victoria Farrell;21/11/2003;20:46:34;Telenet;to of fire as lost are with;3;IGNORE
25534;Louis Dean;01/07/2013;10:34:25;Cegeka;light open they;6;IN PROGRESS
25535;Diane Drake;03/08/2001;03:57:55;T-Network;came was something;1;IGNORE
25536;Marsha Schultz;05/08/2015;20:23:44;Eurosys;;10;IGNORE
25537;Floyd Francis;26/12/2013;21:22:36;Cegeka;fire moved;6;OPEN
25538;Vernon Dominguez;02/08/2014;04:54:21;Yappa;;0;IGNORE
25539;Misty Cline;09/09/2004;09:08:55;Eurosys;ship when;10;IN PROGRESS
25540;Dean Roman;20/06/2014;17:36:26;Eurosys;;7;IN PROGRESS
25541;Rex Jackson;06/10/2007;01:43:45;Yappa;;2;CLOSED
25542;Ricky Mullen;17/09/2014;21:49:10;Telenet;world;5;IN PROGRESS
25543;Tristan Figueroa;05/05/2003;11:34:45;ACA-IT;we fire numbers;7;IGNORE
25544;Shelly Leach;29/06/2006;02:42:33;Yappa;room or words sofa show;10;IGNORE
25545;Colton Sharpe;24/07/2003;18:52:22;T-Network;are trying do of my;7;OPEN
25546;Alice Guthrie;28/09/2003;00:37:36;Mobistart;red lock code something;3;OPEN
25547;Pete Foster;05/03/2004;12:11:40;T-Network;of crash;8;OPEN
25548;Rex Vang;05/02/2002;08:47:50;Cegeka;handled words world enter end pull;9;OPEN
25549;Roger Byers;15/03/2004;06:49:05;Cegeka;constantly;5;IGNORE
25550;Lois Norton;10/02/2015;06:58:49;Eurosys;;6;IGNORE
25551;Amanda Sanders;01/03/2002;13:07:14;Mobistart;the list to sacrifice;6;IGNORE
25552;Erika Joyner;11/02/2001;12:43:56;T-Network;much through plane;1;CLOSED
25553;Chuck Day;13/08/2006;18:13:49;PXL;do hot;6;IGNORE
25554;Chad Carpenter;28/10/2006;19:30:35;PXL;shepherd books rescue text discovered;10;OPEN
25555;Susan Daniel;27/07/2009;20:22:42;XCOMM;from so;9;IGNORE
25556;Clint Perez;01/02/2007;13:47:37;ACA-IT;is have a;0;OPEN
25557;Tonya Solis;03/09/2016;00:53:29;Telenet;always ill;5;OPEN
25558;Sydney Snow;06/04/2012;01:47:17;Yappa;as sidekick write window where rabbit;7;CLOSED
25559;Brian Pacheco;06/05/2011;00:31:17;XCOMM;came;1;IGNORE
25560;Dalton Zamora;21/04/2001;20:29:20;Cegeka;magnetic leader are to;5;CLOSED
25561;Jessie Harrington;10/07/2009;17:01:25;T-Network;ends badly;6;IN PROGRESS
25562;Jim Frost;03/09/2008;03:10:25;Cegeka;lots are sacrifice or maybe hot;0;CLOSED
25563;Julie Campbell;06/06/2008;06:59:16;PXL;suspense sits in ghost demanded;8;IN PROGRESS
25564;Pat Phelps;28/04/2016;01:18:43;Eurosys;is automatically island;0;IGNORE
25565;Deborah Salinas;30/04/2001;04:02:37;ACA-IT;enter we code through;9;IN PROGRESS
25566;Molly Small;05/04/2009;21:11:20;T-Network;badly with;3;IGNORE
25567;Sherry Jackson;10/06/2012;21:24:44;Proximus;;8;IN PROGRESS
25568;Allen Schroeder;13/02/2011;08:15:44;Proximus;headphones no pull it's is white television;10;IGNORE
25569;Chris Padilla;11/02/2011;18:10:29;Telenet;computer until found;9;OPEN
25570;Harry Ruiz;13/08/2015;13:26:52;Proximus;automatically waited in came have;9;CLOSED
25571;Sara Howard;14/10/2000;18:49:41;Yappa;we where ship;2;OPEN
25572;Nancy Henderson;09/04/2010;10:28:17;T-Network;sill television many;7;OPEN
25573;Benjamin Drake;12/10/2013;05:10:41;Telenet;always of code smoke much when cold;6;IN PROGRESS
25574;Madison Sloan;21/03/2007;08:42:45;ACA-IT;;4;OPEN
25575;John Stone;04/05/2011;09:01:05;Eurosys;sits something died;8;IGNORE
25576;Alexandra Murphy;19/10/2003;04:00:00;PXL;dad;6;OPEN
25577;John Dalton;04/04/2003;04:37:13;PXL;room was magnetic;4;IN PROGRESS
25578;Kathy Peck;21/09/2002;00:32:35;Yappa;;1;IN PROGRESS
25579;Cynthia Larsen;16/09/2004;07:50:56;Telenet;with will sidekick caves discovered;4;CLOSED
25580;Stacy Britt;29/06/2009;00:43:37;Eurosys;is dreams end in banging;2;IGNORE
25581;Dan Conner;05/04/2001;02:15:42;Proximus;keys;9;IN PROGRESS
25582;Keith Henson;21/05/2008;17:22:43;Mobistart;captain discovered show in;3;IN PROGRESS
25583;Shelly Price;08/01/2010;10:44:57;ACA-IT;;9;OPEN
