31001;Caleb Guzman;20/08/2002;07:27:33;PXL;else books;10;OPEN
31002;Erin Nelson;26/12/2001;10:28:14;Cegeka;speed leader find through;10;CLOSED
31003;Scott Sanford;26/04/2014;03:40:56;ACA-IT;enter the discovered so no secretly write;3;CLOSED
31004;Antonio Thornton;19/10/2013;08:26:41;Cegeka;to automatically have;4;OPEN
31005;Jeremiah Morrison;03/01/2000;23:23:14;Proximus;want boon;3;IN PROGRESS
31006;Ronnie Leach;10/12/2014;10:15:29;Proximus;ending waited I find web secretly handled;9;OPEN
31007;Megan Conrad;29/04/2014;11:06:15;Cegeka;with do assert dad;0;IN PROGRESS
31008;Dakota Cash;17/11/2005;04:12:57;ACA-IT;probably I of with;1;OPEN
31009;James McKenzie;21/03/2012;22:35:46;ACA-IT;red computer;1;IGNORE
31010;John Hoffman;01/11/2012;20:14:28;Yappa;ball room probably generated leader lock;7;OPEN
31011;Katherine English;08/01/2001;07:36:26;T-Network;a;3;IN PROGRESS
31012;Dylan Carrillo;24/05/2012;05:10:22;Cegeka;it do shepherd light;1;IGNORE
31013;Wyatt Bean;10/06/2016;17:21:09;XCOMM;room build to hat;3;CLOSED
31014;Brad Hamilton;04/11/2008;22:46:25;PXL;dreams smoke came is ghost smoke or maybe;0;OPEN
31015;Clifford Rosario;05/08/2013;13:26:24;Mobistart;days rescue;7;OPEN
31016;Ann Levy;25/12/2007;03:50:21;Proximus;took ending discovered as pique wicket;9;IN PROGRESS
31017;Austin Hebert;19/02/2014;12:55:18;Proximus;warp secretly enter numbers should are out;2;IGNORE
31018;Doris Carney;03/02/2012;07:01:48;XCOMM;others red secretly lots sofa my who;4;IGNORE
31019;Katelyn Fisher;27/10/2011;01:44:53;Cegeka;caves trees is always interest;8;IN PROGRESS
31020;Sabrina Little;05/05/2007;07:35:32;Yappa;where should;7;IN PROGRESS
31021;Karen Guerrero;01/07/2015;04:56:36;Proximus;to numbers what;7;IN PROGRESS
31022;Annette Parks;26/03/2013;12:47:26;T-Network;books crash a;1;IGNORE
31023;Rochelle Pugh;18/09/2011;12:28:22;Mobistart;they had where probably window;5;OPEN
31024;Jeremiah Mathis;16/01/2010;13:14:46;Proximus;on captain badly room trees or maybe;4;IGNORE
31025;Sandra Wong;29/12/2001;09:13:03;Proximus;others television text;0;OPEN
31026;Joel Sawyer;12/02/2003;08:47:17;Proximus;in;4;CLOSED
31027;Tyrone Dunn;02/04/2010;02:15:43;ACA-IT;library dreams captain to or;0;CLOSED
31028;Tristan Briggs;19/02/2014;11:24:47;T-Network;wicket discovered so;9;OPEN
